year,state,agencyName,q01,q02,q03,q04,population
2010,California,Carmel,1,0,0,0,3882
2010,Indiana,Carmel,0,0,0,0,71647
2011,California,Carmel,0,0,0,0,3766
2011,Indiana,Carmel,0,0,0,0,79596
2012,California,Carmel,0,0,0,0,"3,822"
2012,Indiana,Carmel,0,0,0,0,"81,819"
2013,California,Carmel,0,0,0,0,3833
2013,Indiana,Carmel,0, DNR,0,0,84880
2014,California,Carmel,0,0,0,0,3871
2014,Indiana,Carmel,0,0,0,0,87555
2015,California,Carmel,0,0,1,0,3913
2015,Indiana,Carmel,0,0,0,0,88511
2016,California,Carmel,0,0,0,0,3931
2016,Indiana,Carmel,0,0,0,0,90619
2010,New York,Carmel Town,0,0,0,0,34119
2011,New York,Carmel Town,0,0,0,0,34459
2012,New York,Carmel Town,0,0,0,0,"34,567"
2013,New York,Carmel Town,0,0,0,0,34462
2014,New York,Carmel Town,0,0,0,0,34463
2015,New York,Carmel Town,0,0,0,0,34406
2016,New York,Carmel Town,0,0,0,0,34355
2012,Illinois,Carmi,0,0,0,0,"5,241"
2010,Pennsylvania,Carmichaels,0,0,0,0,516
2011,Pennsylvania,Carmichaels,0,0,0,0,485
2012,Pennsylvania,Carmichaels,0,0,0,0,480
2013,Pennsylvania,Carmichaels,0,0,0, DNR,471
2014,Pennsylvania,Carmichaels,0,0,0, DNR,470
2015,Pennsylvania,Carmichaels,0,0, DNR,0,465
2016,Pennsylvania,Carmichaels,0,0,0, DNR,463
2010,Washington,Carnation,0,0,0,0,1833
2011,Washington,Carnation,0,0,0,0,1814
2012,Washington,Carnation,0,0,0,0,"1,841"
2013,Washington,Carnation,0,0,0,0,1849
2015,Washington,Carnation,0,0,0,0,1869
2016,Washington,Carnation,0,0,0,0,1890
2010,Oklahoma,Carnegie,0,0,0,0,1619
2010,Pennsylvania,Carnegie,0,0,0,0,7929
2011,Oklahoma,Carnegie,0,0,0,0,1741
2011,Pennsylvania,Carnegie,0,0,0,DNR,7997
2012,Oklahoma,Carnegie,0,0,0,0,"1,725"
2012,Pennsylvania,Carnegie,0,0,0,0,"8,003"
2013,Oklahoma,Carnegie,0,0,0,0,1720
2013,Pennsylvania,Carnegie,0,0,0, DNR,7958
2014,Oklahoma,Carnegie,0,0,0,0,1714
2014,Pennsylvania,Carnegie,0,0,0,0,7942
2015,Oklahoma,Carnegie,0,0,0,0,1693
2015,Pennsylvania,Carnegie,0,0, DNR,0,7898
2016,Oklahoma,Carnegie,0,0,0,0,1695
2016,Pennsylvania,Carnegie,0,0,0, DNR,7923
2012,Oklahoma,Carney,0,0,0,0,648
2013,Oklahoma,Carney,0,0,0,0,644
2014,Oklahoma,Carney,0,0,0,0,653
2015,Oklahoma,Carney,0,0,0,0,654
2016,Oklahoma,Carney,0,0,0,0,664
2010,New Jersey,Carney's Point Township,0,0,1,0,8076
2011,New Jersey,Carney's Point Township,0,0,0,0,8076
2012,New Jersey,Carney's Point Township,1,0,0,0,"8,068"
2013,New Jersey,Carney's Point Township,0,0,0,0,8029
2014,New Jersey,Carney's Point Township,0,0,0,0,7936
2015,New Jersey,Carney's Point Township,0,0,0,0,7903
2016,New Jersey,Carney's Point Township, DNR,0,0,0,7809
2010,Michigan,Caro,0,0,0,0,3889
2011,Michigan,Caro,0,1,1,0,4226
2012,Michigan,Caro,0,0,0,0,"4,211"
2013,Michigan,Caro,0,0,0,0,4135
2014,Michigan,Caro,0,0,0,0,4116
2015,Michigan,Caro,0,0,0,0,4089
2016,Michigan,Caro,0,0,0,1,4074
2010,Illinois,Carol Stream,0,0,0,1,39577
2011,Illinois,Carol Stream,0,0,0,1,39831
2012,Illinois,Carol Stream,0,0,0,0,"40,008"
2013,Illinois,Carol Stream,1,0,0,0,40376
2014,Illinois,Carol Stream,0,0,0,0,40536
2015,Illinois,Carol Stream,0,0,0,0,40499
2016,Illinois,Carol Stream,0,0,0,0,40473
2010,North Carolina,Carolina Beach,0,0,0,0,5968
2011,North Carolina,Carolina Beach,0,0,0,0,5778
2012,North Carolina,Carolina Beach,0,0,1,0,"5,867"
2013,North Carolina,Carolina Beach,0,0,0,0,5937
2014,North Carolina,Carolina Beach,0,0,0,0,6053
2015,North Carolina,Carolina Beach,0,0,0,0,6124
2016,North Carolina,Carolina Beach,0,0,0,0,6223
2010,Illinois,Carpentersville,0,0,0,0,38387
2011,Illinois,Carpentersville,0,0,0,0,37804
2012,Illinois,Carpentersville,0,1,0,0,"38,080"
2013,Illinois,Carpentersville,0,0,0,0,38342
2014,Illinois,Carpentersville,0,0,0,0,38363
2015,Illinois,Carpentersville,0,0,0,0,38571
2016,Illinois,Carpentersville,0,0,0,0,38664
2010,California,Carpinteria,0,0,0,0,13708
2011,California,Carpinteria,0,0,0,0,13193
2012,California,Carpinteria,0,0,0,0,"13,257"
2013,California,Carpinteria,0,0,0,0,13287
2014,California,Carpinteria,0,0,0,0,13654
2015,California,Carpinteria,0,0,0,0,13829
2016,California,Carpinteria,0,0,0,0,13865
2010,Maine,Carrabassett Valley,0,0,0,0,474
2011,Maine,Carrabassett Valley,0,0,0,0,781
2012,Maine,Carrabassett Valley,0,0,0,0,779
2013,Maine,Carrabassett Valley,0,0,0,0,780
2014,Maine,Carrabassett Valley,0,0,0,0,782
2015,Maine,Carrabassett Valley,0,0,0,0,776
2016,Maine,Carrabassett Valley,0,0,0,0,772
2010,Florida,Carrabelle,0,0,0,0,1222
2011,Florida,Carrabelle,0,0,0,0,2816
2012,Florida,Carrabelle,0,0,0,0,"2,823"
2013,Florida,Carrabelle,0,0,0,0,2872
2014,Florida,Carrabelle,0,0,0,0,2796
2010,North Carolina,Carrboro,0,1,0,0,18448
2011,North Carolina,Carrboro,0,1,1,0,19830
2012,North Carolina,Carrboro,0,0,0,0,"20,087"
2013,North Carolina,Carrboro,0,0,0,1,20709
2014,North Carolina,Carrboro,0,0,0,0,21240
2015,North Carolina,Carrboro,0,0,1,0,21340
2016,North Carolina,Carrboro,0,0,0,0,21478
2010,Illinois,Carrier Mills,0,0,0,0,1796
2010,North Dakota,Carrington,0,0,0,0,2001
2011,North Dakota,Carrington,0,0,0,0,2100
2012,North Dakota,Carrington,0,0,0,0,"2,111"
2013,North Dakota,Carrington,0,0,1,0,2108
2014,North Dakota,Carrington,0,0,0,0,2078
2015,North Dakota,Carrington,0,0,0,0,2076
2016,North Dakota,Carrington,0,0,0,0,2073
2010,New Mexico,Carrizozo,0,0,0,0,1065
2011,New Mexico,Carrizozo,0,0,DNR,DNR,1007
2010,Iowa,Carroll,0,0,0,0,9953
2010,New Hampshire,Carroll,0,0,0,0,726
2010,Ohio,Carroll,0,0,0,0,474
2011,Iowa,Carroll,0,0,0,0,10156
2011,New Hampshire,Carroll,0,0,0,0,764
2011,Ohio,Carroll,0,0,DNR,DNR,524
2012,Iowa,Carroll,0,0,0,0,"10,165"
2012,New Hampshire,Carroll,0,0,0,0,756
2012,Ohio,Carroll,0,0,0,DNR,526
2013,Iowa,Carroll,0,0,0,0,9988
2013,New Hampshire,Carroll,0,0,0,0,750
2013,Ohio,Carroll, DNR, DNR,0,0,524
2014,Iowa,Carroll,0,0,0,0,9988
2014,New Hampshire,Carroll,0,0,0,0,756
2014,Ohio,Carroll,0,0,0,0,521
2015,Iowa,Carroll,0,0,0,0,9981
2015,New Hampshire,Carroll,0,0,0,0,752
2015,Ohio,Carroll,0,0,0,0,520
2016,Iowa,Carroll,0,0,0,0,9940
2016,New Hampshire,Carroll,0,0,0,0,745
2016,Ohio,Carroll,0,0,0,0,519
2010,New York,Carroll Town,0,0,0,0,3410
2011,New York,Carroll Town,0,0,0,0,3540
2012,New York,Carroll Town,0,0,0,0,"3,528"
2013,New York,Carroll Town,0,0,0,0,3481
2014,New York,Carroll Town,0,0,0,0,3461
2015,New York,Carroll Town,0,0,0,0,3429
2016,New York,Carroll Town,0,0,0,0,3391
2013,Ohio,Carroll Township, DNR,0,0,0,2130
2014,Ohio,Carroll Township,0,0,1,0,2121
2015,Ohio,Carroll Township,0,0,0,0,2123
2016,Ohio,Carroll Township,0,0,0,0,2109
2010,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,5481
2011,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,5658
2012,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,"5,661"
2013,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,5621
2014,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,5596
2015,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,5559
2016,Pennsylvania,"Carroll Township, Washington County",0,0,0,0,5539
2010,Pennsylvania,"Carroll Township, York County",0,0,0,0,6070
2011,Pennsylvania,"Carroll Township, York County",0,0,0,0,5958
2012,Pennsylvania,"Carroll Township, York County",0,0,0,0,"5,972"
2013,Pennsylvania,"Carroll Township, York County",0,0,0,0,6074
2014,Pennsylvania,"Carroll Township, York County",0,0,0,0,6157
2015,Pennsylvania,"Carroll Township, York County",0,0, DNR,0,6225
2016,Pennsylvania,"Carroll Township, York County",0,0,0,0,6309
2010,Pennsylvania,Carroll Valley,0,0,0,0,3604
2011,Pennsylvania,Carroll Valley,0,0,0,DNR,3888
2012,Pennsylvania,Carroll Valley,0,0,0,0,"3,882"
2013,Pennsylvania,Carroll Valley,0,0,0,0,3896
2014,Pennsylvania,Carroll Valley,0,0,0,0,3912
2015,Pennsylvania,Carroll Valley,0,0,0,0,3918
2016,Pennsylvania,Carroll Valley,0,0,0,0,3954
2010,Alabama,Carrollton,0,0,DNR,0,911
2010,Georgia,Carrollton,0,0,0,0,23014
2010,Illinois,Carrollton,0,0,0,0,2395
2010,Kentucky,Carrollton,0,0,0,0,3933
2010,Missouri,Carrollton,0,0,0,0,3665
2010,Texas,Carrollton,0,0,0,0,130862
2011,Texas,Carrollton,2,0,0,0,121603
2011,Georgia,Carrollton,0,0,0,0,24709
2011,Illinois,Carrollton,0,0,0,0,2491
2011,Kentucky,Carrollton,0,0,0,0,3965
2011,Missouri,Carrollton,0,0,0,0,3798
2012,Georgia,Carrollton,0,0,0,DNR,"24,774"
2012,Illinois,Carrollton,0,0,0,0,"2,469"
2012,Kentucky,Carrollton,0,0,0,0,"4,021"
2012,Missouri,Carrollton,0,0,DNR,DNR,"3,778"
2012,Texas,Carrollton,0,0,0,0,"124,477"
2013,Kentucky,Carrollton,0,0,0,1,3966
2013,Georgia,Carrollton,0,0,0,0,25164
2013,Illinois,Carrollton,0,0,0,0,2409
2013,Missouri,Carrollton,0,0,0,0,3663
2013,Ohio,Carrollton,0, DNR, DNR, DNR,3214
2013,Texas,Carrollton,0,0,0,0,127459
2014,Kentucky,Carrollton,1,0,0,1,4009
2014,Georgia,Carrollton,0,0,0,0,25315
2014,Illinois,Carrollton,0,0, DNR, DNR,2431
2014,Missouri,Carrollton,0,0,0,0,3682
2014,Texas,Carrollton,0,0,0,0,128577
2015,Kentucky,Carrollton,0,0,1,0,3930
2015,Texas,Carrollton, DNR,1, DNR, DNR,130676
2015,Georgia,Carrollton,0,0,0,0,27309
2015,Illinois,Carrollton,0,0,0,0,2386
2015,Missouri,Carrollton,0,0,0,0,3637
2016,Georgia,Carrollton,0,0,0,0,26593
2016,Illinois,Carrollton,0,0,0,0,2418
2016,Kentucky,Carrollton,0,0,0,0,3877
2016,Missouri,Carrollton,0,0,0,0,3610
2016,Texas,Carrollton,0,0,0,0,136095
2010,Michigan,Carrollton Township,0,0,0,0,5810
2011,Michigan,Carrollton Township,0,0,0,0,6098
2012,Michigan,Carrollton Township,0,0,0,0,"6,073"
2013,Michigan,Carrollton Township,0,0,0,0,5997
2014,Michigan,Carrollton Township,0,0,0,0,5927
2015,Michigan,Carrollton Township,0,0,0,0,5851
2016,Michigan,Carrollton Township,0,0,0,0,5781
2010,Pennsylvania,Carrolltown,0,0,0,0,955
2011,Pennsylvania,Carrolltown,0,0,0,0,856
2012,Pennsylvania,Carrolltown,0,0,0,0,848
2013,Pennsylvania,Carrolltown,0,0,0,0,836
2014,Pennsylvania,Carrolltown,0,0,0,0,826
2015,Pennsylvania,Carrolltown,0,0, DNR,0,820
2016,Pennsylvania,Carrolltown,0,0,0,0,810
2010,California,Carson,1,0,0,0,92409
2011,California,Carson,0,5,0,0,92792
2012,California,Carson,0,2,1,0,"93,233"
2013,California,Carson,0,0,0,1,93415
2014,California,Carson,0,0,2,0,92838
2015,California,Carson,1,1,1,0,93677
2016,California,Carson,0,0,0,0,93613
2015,Michigan,Carson City,0,0,0,0,1090
2016,Michigan,Carson City,0,0,0,0,1090
2010,Iowa,Carter Lake,DNR,0,0,DNR,3235
2011,Iowa,Carter Lake,0,0,0,0,3805
2012,Iowa,Carter Lake,0,0,0,0,"3,816"
2013,Iowa,Carter Lake,0,0,0,0,3755
2014,Iowa,Carter Lake,0,0,0,0,3737
2015,Iowa,Carter Lake,0,0,0,0,3759
2016,Iowa,Carter Lake,0,0,0,0,3791
2010,New Jersey,Carteret,0,0,0,0,24246
2011,New Jersey,Carteret,0,0,0,0,22920
2012,New Jersey,Carteret,0,0,0,0,"23,083"
2013,New Jersey,Carteret,0,0,0,0,24484
2014,New Jersey,Carteret,0,1,0,0,24264
2015,New Jersey,Carteret,0,0,0,0,24335
2016,New Jersey,Carteret, DNR,0,0,0,24316
2010,Georgia,Cartersville,0,0,0,0,18646
2011,Georgia,Cartersville,0,0,0,0,19991
2012,Georgia,Cartersville,0,0,0,DNR,"19,993"
2013,Georgia,Cartersville,0,0,0,0,19835
2014,Georgia,Cartersville,0, DNR, DNR, DNR,20058
2016,Georgia,Cartersville,0,0,0, DNR,20430
2010,Illinois,Carterville,0,0,0,0,5549
2010,Missouri,Carterville,0,0,0,0,1994
2011,Illinois,Carterville,0,0,0,0,5513
2011,Missouri,Carterville,0,0,0,0,1898
2012,Missouri,Carterville,0,0,0,0,"1,912"
2013,Missouri,Carterville,0,0,0,0,1823
2014,Illinois,Carterville,0,0,0,0,5710
2014,Missouri,Carterville,0,0,0,0,1835
2015,Illinois,Carterville,0,0,0,0,5837
2015,Missouri,Carterville,0,0,0,0,1841
2016,Illinois,Carterville,0,0, DNR, DNR,5881
2016,Missouri,Carterville,0,0,0,0,1843
2010,Illinois,Carthage,0,0,0,0,2404
2010,Missouri,Carthage,0,0,0,0,14099
2010,North Carolina,Carthage,0,0,0,0,2080
2010,Tennessee,Carthage,0,0,0,0,2222
2010,Texas,Carthage,0,0,0,0,6650
2011,Illinois,Carthage,0,0,0,0,2613
2011,Missouri,Carthage,0,0,0,0,14430
2011,North Carolina,Carthage,0,0,0,0,2233
2011,Tennessee,Carthage,0,0,0,0,2327
2011,Texas,Carthage,0,0,0,0,6922
2012,Illinois,Carthage,0,0,0,0,"2,595"
2012,Missouri,Carthage,0,0,0,0,"14,529"
2012,North Carolina,Carthage,0,0,1,0,"2,255"
2012,Tennessee,Carthage,0,0,0,0,"2,324"
2012,Texas,Carthage,0,0,0,0,"6,954"
2013,Texas,Carthage,0,0,1,0,6918
2013,Illinois,Carthage,0,0,0,0,2567
2013,Mississippi,Carthage, DNR,0, DNR, DNR,5018
2013,Missouri,Carthage,0,0,0,0,13988
2013,North Carolina,Carthage,0,0,0,0,2321
2013,Tennessee,Carthage,0,0,0,0,2271
2014,Illinois,Carthage,0,0,0,0,2530
2014,Missouri,Carthage,0,0,0,0,14185
2014,North Carolina,Carthage,0,0,0,0,2356
2014,Tennessee,Carthage,0,0,0,0,2272
2014,Texas,Carthage,0,0,0,0,6873
2015,Illinois,Carthage,0,0,0,0,2527
2015,Missouri,Carthage,0,0,0,0,14234
2015,North Carolina,Carthage,0,0,0,0,2392
2015,Tennessee,Carthage,0,0,0,0,2251
2015,Texas,Carthage,0,0,0,0,6834
2016,Illinois,Carthage,0,0,0,0,2534
2016,Missouri,Carthage,0,0,0,0,14300
2016,North Carolina,Carthage,0,0,0,0,2416
2016,Tennessee,Carthage,0,0,0,0,2273
2016,Texas,Carthage,0,0,0,0,6858
2010,New York,Carthage Village,0,0,0,0,3734
2011,New York,Carthage Village,0,0,0,DNR,3764
2012,New York,Carthage Village,0,0,0,0,"3,823"
2013,New York,Carthage Village,0,0,0,0,3862
2014,New York,Carthage Village,0,0,1,0,3710
2015,New York,Carthage Village,0,0,0,0,3653
2016,New York,Carthage Village,0,0,0,0,3575
2010,Missouri,Caruthersville,0,0,0,0,5912
2011,Missouri,Caruthersville,0,0,0,0,6190
2012,Missouri,Caruthersville,0,0,0,0,"6,139"
2013,Missouri,Caruthersville,0,0,0,0,6107
2014,Missouri,Caruthersville,0,0,0,0,6003
2015,Missouri,Caruthersville,0,0,0,0,5931
2016,Missouri,Caruthersville,0,0,0,0,5887
2010,Massachusetts,Carver,0,0,0,0,11999
2011,Massachusetts,Carver,0,0,0,0,11579
2012,Massachusetts,Carver,0,0,1,0,"11,676"
2013,Massachusetts,Carver,0,0,0,0,11552
2014,Massachusetts,Carver,0,0,0,0,11521
2015,Massachusetts,Carver,0,0,0,0,11603
2016,Massachusetts,Carver,0,0,0,0,11600
2010,Illinois,Cary,0,0,0,0,19906
2010,North Carolina,Cary,0,0,0,0,141461
2011,North Carolina,Cary,0,1,0,0,136949
2011,Illinois,Cary,DNR,DNR,0,0,18326
2012,Illinois,Cary,0,0,0,0,"18,290"
2012,North Carolina,Cary,0,0,0,0,"141,016"
2013,Illinois,Cary,0,0,0,0,18090
2013,North Carolina,Cary,0,0,0,0,148905
2014,Illinois,Cary,0,0,0,0,17961
2014,North Carolina,Cary,0,0,0,0,154978
2015,Illinois,Cary,0,0,0,0,17919
2015,North Carolina,Cary,0,0,0,0,160291
2016,Illinois,Cary,0,0,0,0,17903
2016,North Carolina,Cary,0,0,0,0,164835
2010,Tennessee,Caryville,0,0,0,0,2373
2011,Tennessee,Caryville,0,0,0,0,2318
2012,Tennessee,Caryville,0,0,0,0,"2,304"
2013,Tennessee,Caryville,0,0,0,0,2270
2014,Tennessee,Caryville,0,0,0,0,2248
2015,Tennessee,Caryville,0,0,0,0,2206
2016,Tennessee,Caryville,0,0,0,0,2182
2010,Arizona,Casa Grande,0,0,0,0,42522
2011,Arizona,Casa Grande,0,0,0,0,49259
2012,Arizona,Casa Grande,0,0,0,0,"50,132"
2013,Arizona,Casa Grande,0,0,0,0,50058
2014,Arizona,Casa Grande,0,0, DNR,0,50207
2015,Arizona,Casa Grande,0, DNR, DNR, DNR,51918
2016,Arizona,Casa Grande,0,0,0,0,51995
2010,Idaho,Cascade,0,0,0,0,964
2011,Idaho,Cascade,0,0,0,0,949
2012,Idaho,Cascade,0,0,DNR,DNR,924
2013,Idaho,Cascade,0,0,0,0,893
2014,Idaho,Cascade,0,0,0,0,899
2015,Idaho,Cascade,0,0,0,0,917
2016,Idaho,Cascade,0,0,0,0,941
2016,Wisconsin,Cascade,0,0,0,0,699
2010,Michigan,Caseville,0,0,0,0,805
2011,Michigan,Caseville,0,0,0,0,776
2012,Michigan,Caseville,0,0,0,0,767
2013,Michigan,Caseville,0,0,0,0,756
2014,Michigan,Caseville,0,0,0,0,751
2015,Michigan,Caseville,0,0,0,0,743
2016,Michigan,Caseville,0,0,0,0,738
2010,Illinois,Casey,0,0,1,0,2829
2011,Illinois,Casey,0,0,DNR,DNR,2777
2012,Illinois,Casey,0,0,0,0,"2,742"
2013,Illinois,Casey,0, DNR, DNR, DNR,2744
2014,Illinois,Casey,0,0,0, DNR,2748
2010,Illinois,Caseyville,DNR,DNR,DNR,0,4159
2012,Illinois,Caseyville,0,0,0,0,"4,250"
2013,Illinois,Caseyville,0,0,0,0,4193
2014,Illinois,Caseyville,0,0, DNR, DNR,4080
2015,Illinois,Caseyville,0,0,0,0,4051
2016,Illinois,Caseyville,0,0,0,0,4003
2013,Oklahoma,Cashion,0,0,0,0,812
2014,Oklahoma,Cashion,0,0,0,0,831
2015,Oklahoma,Cashion,0,0,0,0,845
2016,Oklahoma,Cashion,0,0,0,0,857
2010,Wisconsin,Cashton,0,0,0,0,1052
2011,Wisconsin,Cashton,0,0,0,0,1107
2012,Wisconsin,Cashton,0,0,0,0,"1,114"
2013,Wisconsin,Cashton,0,0,0,0,1094
2014,Wisconsin,Cashton,0,0,0,0,1089
2015,Wisconsin,Cashton,0,0,0,0,1090
2016,Wisconsin,Cashton,0,0,0,0,1095
2010,Wyoming,Casper,0,0,0,0,56813
2011,Wyoming,Casper,0,0,0,0,55761
2012,Wyoming,Casper,0,0,0,0,"56,801"
2013,Wyoming,Casper,0,0,0,0,58688
2014,Wyoming,Casper,0,0,0,0,60771
2015,Wyoming,Casper,0,0,0,0,61355
2016,Wyoming,Casper,0,0,0,0,61343
2014,Michigan,Caspian-Gaastra, DNR,0,0,0,1211
2015,Michigan,Caspian-Gaastra,0,0,0,0,1193
2016,Michigan,Caspian-Gaastra,0,0,0,0,1190
2011,Michigan,Cass City,0,0,0,0,2426
2012,Michigan,Cass City,0,0,0,0,"2,417"
2013,Michigan,Cass City,0,0,0,0,2372
2014,Michigan,Cass City,0,0,0,0,2359
2015,Michigan,Cass City,0,0,0,0,2351
2016,Michigan,Cass City,0,0,0,0,2343
2010,Pennsylvania,Cass Township,0,0,0,0,1795
2011,Pennsylvania,Cass Township,0,0,0,DNR,1964
2012,Pennsylvania,Cass Township,0,0,0,DNR,"1,950"
2013,Pennsylvania,Cass Township,0,0, DNR, DNR,1934
2014,Pennsylvania,Cass Township,0, DNR, DNR, DNR,1924
2015,Pennsylvania,Cass Township, DNR,0,0,0,1898
2016,Pennsylvania,Cass Township,0,0,0,0,1900
2010,Florida,Casselberry,0,0,0,0,24802
2011,Florida,Casselberry,0,0,0,0,26599
2012,Florida,Casselberry,0,1,0,0,"26,747"
2013,Florida,Casselberry,0,0,0,0,26518
2014,Florida,Casselberry,0,0,0,0,26645
2016,Florida,Casselberry, DNR, DNR,1, DNR,27220
2010,Michigan,Cassopolis,0,0,0,0,1872
2011,Michigan,Cassopolis,0,0,0,0,1773
2012,Michigan,Cassopolis,0,0,0,0,"1,765"
2013,Michigan,Cassopolis,0,0,0,0,1760
2014,Michigan,Cassopolis,0,0,0,0,1744
2015,Michigan,Cassopolis,0,0,1,0,1730
2016,Michigan,Cassopolis,0,0,0,0,1721
2010,Missouri,Cassville,0,0,0,0,3253
2011,Missouri,Cassville,0,0,0,0,3278
2012,Missouri,Cassville,0,0,0,0,"3,243"
2013,Missouri,Cassville,0,0,0,0,3255
2014,Missouri,Cassville,0,0,0,0,3275
2015,Missouri,Cassville,0,0,0,0,3288
2016,Missouri,Cassville,0,0,0,0,3311
2010,Texas,Castle Hills,0,0,0,0,4227
2011,Texas,Castle Hills,0,0,0,0,4203
2012,Texas,Castle Hills,0,0,0,0,"4,280"
2013,Texas,Castle Hills,0,0,0,0,4273
2014,Texas,Castle Hills,0,0,0,0,4329
2015,Texas,Castle Hills,0,0,0,0,4421
2016,Texas,Castle Hills,0,0,0,0,4485
2010,Colorado,Castle Rock,0,0,0,0,48715
2010,Washington,Castle Rock,0,0,0,0,2114
2011,Colorado,Castle Rock,0,0,0,0,49071
2011,Washington,Castle Rock,0,0,0,0,2013
2012,Colorado,Castle Rock,0,0,0,0,"50,038"
2012,Washington,Castle Rock,0,0,0,0,"2,002"
2013,Colorado,Castle Rock,0,0,0,2,52309
2013,Washington,Castle Rock,0,0,0,0,1984
2014,Colorado,Castle Rock,0,0,1,1,54253
2014,Washington,Castle Rock,0,0,0,0,2139
2015,Colorado,Castle Rock,0,0,1,0,57699
2015,Washington,Castle Rock,0,0,0,0,2145
2016,Colorado,Castle Rock,0,0,0,0,57109
2016,Washington,Castle Rock,0,0,0,0,2197
2010,Pennsylvania,Castle Shannon,0,0,0,0,8069
2011,Pennsylvania,Castle Shannon,0,0,0,0,8343
2012,Pennsylvania,Castle Shannon,0,0,0,0,"8,348"
2013,Pennsylvania,Castle Shannon,0,0,0,0,8301
2014,Pennsylvania,Castle Shannon,0,0,0,0,8304
2015,Pennsylvania,Castle Shannon,0,0, DNR,0,8263
2016,Pennsylvania,Castle Shannon,0,0,0,0,8219
2010,Vermont,Castleton,0,0,0,0,4649
2011,Vermont,Castleton,0,0,0,0,4722
2012,Vermont,Castleton,0,0,0,0,"4,692"
2013,Vermont,Castleton,0,0,0,1,4649
2014,Vermont,Castleton,0,0,0,0,4632
2015,Vermont,Castleton,0,0,0,0,4587
2016,Vermont,Castleton,0,0,0,0,4572
2010,Texas,Castroville,0,0,0,0,3083
2011,Texas,Castroville,0,0,0,0,2736
2012,Texas,Castroville,0,0,0,0,"2,740"
2013,Texas,Castroville,0,0,0,0,2754
2014,Texas,Castroville,0,0,0,0,2906
2015,Texas,Castroville,0,0,0,0,2939
2016,Texas,Castroville,0,0,0,0,2960
2010,North Carolina,Caswell Beach,0,0,0,0,483
2011,North Carolina,Caswell Beach,0,0,0,0,403
2012,North Carolina,Caswell Beach,0,0,0,0,412
2013,North Carolina,Caswell Beach,0,0,0,0,404
2014,North Carolina,Caswell Beach,0,0,0,0,417
2015,North Carolina,Caswell Beach,0,0,0,0,422
2016,North Carolina,Caswell Beach,0,0,0,0,428
2010,Pennsylvania,Catasauqua,0,0,0,0,6628
2011,Pennsylvania,Catasauqua,0,0,0,0,6457
2012,Pennsylvania,Catasauqua,0,0,0,0,"6,509"
2013,Pennsylvania,Catasauqua,0,0,0,0,6510
2014,Pennsylvania,Catasauqua,0,0,0,0,6485
2015,Pennsylvania,Catasauqua,0,0, DNR,0,6531
2016,Pennsylvania,Catasauqua,0,0,0,0,6543
2010,North Carolina,Catawba,0,0,0,0,836
2011,North Carolina,Catawba,0,0,0,0,611
2012,North Carolina,Catawba,0,0,0,0,608
2013,North Carolina,Catawba,0,0,0,0,605
2014,North Carolina,Catawba,0,0,0,0,616
2015,North Carolina,Catawba,0,0,0,0,616
2016,North Carolina,Catawba,0,0,0,0,619
2010,Ohio,Catawba Island Township,DNR,DNR,0,0,3009
2010,Pennsylvania,Catawissa,0,0,0,0,1532
2011,Pennsylvania,Catawissa,0,0,0,0,1557
2012,Pennsylvania,Catawissa,0,0,0,0,"1,554"
2013,Pennsylvania,Catawissa,0,0,0,0,1527
2014,Pennsylvania,Catawissa,0,0,0,0,1524
2015,Pennsylvania,Catawissa,0,0, DNR,0,1521
2016,Pennsylvania,Catawissa,0,0,0,0,1506
2010,Pennsylvania,Catawissa Township,0,0,0,0,939
2010,California,Cathedral City,0,2,0,0,53449
2011,California,Cathedral City,0,2,1,0,51802
2012,California,Cathedral City,0,0,0,0,"52,867"
2013,California,Cathedral City,0,0,0,0,53064
2014,California,Cathedral City,0,0,0,0,53368
2015,California,Cathedral City,0,0,0,0,53947
2016,California,Cathedral City,0,0,0,0,54317
2010,Kentucky,Catlettsburg,0,0,0,0,1824
2011,Kentucky,Catlettsburg,0,0,0,0,1869
2012,Kentucky,Catlettsburg,0,0,0,0,"1,859"
2013,Kentucky,Catlettsburg,0,0,0,0,1829
2014,Kentucky,Catlettsburg,0,0,0,0,1820
2015,Kentucky,Catlettsburg,0,0,0,0,1818
2016,Kentucky,Catlettsburg,0,0,0,0,1798
2010,Illinois,Catlin,0,0,0,0,2063
2011,Illinois,Catlin,0,0,0,0,2046
2012,Illinois,Catlin,0,0,0,0,"2,038"
2013,Illinois,Catlin,0, DNR, DNR, DNR,2030
2014,Illinois,Catlin,0,0,0,0,2042
2015,Illinois,Catlin,0,0,0,0,2018
2016,Illinois,Catlin,0,0,0,0,2000
2011,New York,Caton,0,0,0,0,2189
2010,Oklahoma,Catoosa,0,0,0,0,8193
2011,Oklahoma,Catoosa,0,0,0,0,7228
2013,Oklahoma,Catoosa,0,0,0,0,7168
2014,Oklahoma,Catoosa,1,0,0,0,7161
2015,Oklahoma,Catoosa,1,0,0,0,7105
2016,Oklahoma,Catoosa,0,0,0,0,7145
