Texas,Cities,Buda,0,0,0,0,"7,797",1
Texas,Cities,Bullard,0,0,0,0,"2,546",1
Texas,Cities,Bulverde,0,0,0,0,"4,852",1
Texas,Cities,Burnet,0,0,0,0,"6,128",1
Texas,Cities,Cactus,0,0,0,0,"3,234",1
Texas,Cities,Caddo Mills,0,0,0,0,"1,364",1
Texas,Cities,Caldwell,0,0,0,0,"4,180",1
Texas,Cities,Calvert,0,0,0,0,"1,218",1
Texas,Cities,Cameron,0,0,0,0,"5,621",1
Texas,Cities,Canton,0,0,0,0,"3,637",1
Texas,Cities,Canyon,0,0,0,0,"13,773",1
Texas,Cities,Carrollton,0,0,0,0,"124,477",1
Texas,Cities,Carthage,0,0,0,0,"6,954",1
Texas,Cities,Castle Hills,0,0,0,0,"4,280",1
Texas,Cities,Castroville,0,0,0,0,"2,740",1
Texas,Cities,Cedar Hill,0,0,0,0,"46,633",1
Texas,Cities,Cedar Park,0,0,0,0,"52,051",1
Texas,Cities,Celina,0,0,0,0,"6,350",1
Texas,Cities,Childress,0,0,0,0,"6,149",1
Texas,Cities,Chillicothe,0,0,0,0,723,1
Texas,Cities,Cibolo,0,0,0,0,"19,580",1
Texas,Cities,Cisco,0,0,0,0,"3,972",1
Texas,Cities,Clarksville,0,0,0,0,"3,285",1
Texas,Cities,Cleveland,0,0,0,0,"7,847",1
Texas,Cities,Clifton,0,0,0,0,"3,509",1
Texas,Cities,Clint,0,0,0,0,964,1
Texas,Cities,Clute,0,0,0,0,"11,631",1
Texas,Cities,Clyde,0,0,0,0,"3,759",1
Texas,Cities,Cockrell Hill,0,0,0,0,"4,343",1
Texas,Cities,Coleman,0,0,0,0,"4,709",1
