Year,State,Agency Type,Agency name,q01,q02,q03,q04,Population2
2014,Illinois,Cities,Cairo,0,0,0,1,2580
2014,Illinois,Cities,Centralia,0,0,0,1,12727
2014,Illinois,Cities,Chicago,11,17,13,9,2724121
2014,Illinois,Cities,Crest Hill,0,0,0,1,20763
2014,Illinois,Cities,Crystal Lake,1,0,0,0,40294
2014,Illinois,Cities,De Kalb,1,1,0,0,43791
2014,Illinois,Cities,Eureka,0,1,0,0,5397
2014,Illinois,Cities,Galesburg,1,0,0,0,31538
2014,Illinois,Cities,Glenview,0,1,0,0,45588
2014,Illinois,Cities,Grayslake,0,1,0,0,21132
2014,Illinois,Cities,Hillsboro,0,1,0,0,6123
2014,Illinois,Cities,Hoffman Estates,0,0,1,0,52512
2014,Illinois,Cities,Homewood,0,0,0,1,19470
2014,Illinois,Cities,Joliet,0,0,0,1,147838
2014,Illinois,Cities,La Grange,0,0,0,1,15774
2014,Illinois,Cities,La Salle,1,0,0,0,9368
2014,Illinois,Cities,Lombard,0,0,0,1,44026
2014,Illinois,Cities,Lyons,0,0,1,0,10793
2014,Illinois,Cities,Normal,0,1,1,0,55185
2014,Illinois,Cities,Oak Lawn,0,0,1,0,57159
2014,Illinois,Cities,O'Fallon,0,1,0,0,29255
2014,Illinois,Cities,Palestine,0,1,0,0,1331
2014,Illinois,Cities,Peoria,2,0,0,0,116923
2014,Illinois,Cities,Plano,0,0,0,1,11147
2014,Illinois,Cities,Rantoul,1,0,0,0,13060
2014,Illinois,Cities,Rockford,0,0,1,0,149586
2014,Illinois,Cities,Schaumburg,1,0,0,0,75060
2014,Illinois,Cities,Shiloh,0,0,1,0,12991
2014,Illinois,Cities,Springfield,0,0,2,0,117134
2014,Illinois,Cities,Streamwood,0,1,0,0,40456
2014,Illinois,Cities,Urbana,0,1,0,0,41805
2014,Illinois,Cities,Wamac,0,1, Nan, Nan,1144
2014,Illinois,Cities,West Chicago,0,0,0,1,27636
2014,Illinois,Cities,Wood River,0,0,1,0,10370
2014,Illinois,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Illinois,Universities and Colleges,"Northwestern University, Chicago",0,0,1,0,430
2014,Illinois,Universities and Colleges,"University of Illinois, Urbana",0,0,1,0,44942
2014,Illinois,Metropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Illinois,Metropolitan Counties,Champaign,0,0,0,1,
2014,Illinois,Metropolitan Counties,Lake,0,0,0,1,
2014,Illinois,Metropolitan Counties,Peoria,0,1,1,1,
2014,Illinois,Metropolitan Counties,Winnebago,0,1,0,0,
2014,Illinois,Nonmetropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Illinois,Nonmetropolitan Counties,Fulton,2,0,0,0,
2014,Indiana,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Indiana,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Indiana,Cities,Anderson,0,0,0,1,55545
2014,Indiana,Cities,Bloomington,1,2,2,5,83075
2014,Indiana,Cities,Columbus,0,1,3,0,46196
2014,Indiana,Cities,Fishers,0,0,1,0,85597
2014,Indiana,Cities,Fort Wayne,0,1,1,0,257172
2014,Indiana,Cities,Indianapolis,3,4,7,5,858238
2014,Indiana,Cities,Shelbyville,0,0,2,2,19278
2014,Indiana,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Indiana,Universities and Colleges,Purdue University,0,0,1,0,39794
2014,Indiana,Nonmetropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Indiana,Nonmetropolitan Counties,Montgomery,0,0,0,1,
2014,Indiana,State Police Agencies,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Indiana,State Police Agencies,State Police:, Nan, Nan, Nan, Nan,
2014,Indiana,State Police Agencies,Decatur County,1,0,0,0,
2014,Indiana,State Police Agencies,Marion County,1,0,0,1,
2014,Indiana,State Police Agencies,Putnam County,0,1,0,0,
2014,Indiana,State Police Agencies,Scott County,1,0,0,0,
2014,Indiana,State Police Agencies,Vanderburgh County,0,1,0,0,
2014,Indiana,State Police Agencies,Wayne County,1,0,0,0,
2014,Iowa,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Iowa,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Iowa,Cities,Ames,0,1,0,0,62514
2014,Iowa,Cities,Atlantic,0,0,1,0,6898
2014,Iowa,Cities,Bettendorf,0,0,1,1,35045
2014,Iowa,Cities,Cedar Rapids,1,0,0,0,128901
2014,Iowa,Cities,Council Bluffs,1,0,0,0,61864
2014,Iowa,Cities,Des Moines,0,0,1,0,208250
2014,Iowa,Cities,Fort Dodge,0,1,0,0,24524
2014,Iowa,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Iowa,Universities and Colleges,Iowa State University,1,0,0,0,32955
2014,Iowa,Universities and Colleges,University of Iowa,1,0,0,0,29748
2014,Iowa,Nonmetropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Iowa,Nonmetropolitan Counties,Hardin,0,1,0,0,
2014,Kansas,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kansas,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kansas,Cities,Abilene,0,1,0,0,6617
2014,Kansas,Cities,Burlington,0,0,0,1,2620
2014,Kansas,Cities,Dodge City,0,0,1,0,28325
2014,Kansas,Cities,Edwardsville,0,1,0,0,4357
2014,Kansas,Cities,Elwood,0,1,0,0,1190
2014,Kansas,Cities,Goddard,0,0,1,0,4624
2014,Kansas,Cities,Hays,0,0,1,0,21167
2014,Kansas,Cities,Haysville,0,1,0,0,11046
2014,Kansas,Cities,Hiawatha,0,1,0,0,3180
2014,Kansas,Cities,Hutchinson,1,2,1,0,41807
2014,Kansas,Cities,Junction City,0,0,1,0,25786
2014,Kansas,Cities,Kansas City, Nan,0,1,0,149103
2014,Kansas,Cities,Lawrence,4,7,2,0,91524
2014,Kansas,Cities,Leavenworth,0,3,0,1,36018
2014,Kansas,Cities,Leawood,0,1,0,0,33266
2014,Kansas,Cities,McPherson,0,1,0,0,13369
2014,Kansas,Cities,Mulvane,0,0,0,2,6322
2014,Kansas,Cities,Osawatomie,1,0,0,0,4369
2014,Kansas,Cities,Ottawa,1,0,0,0,12439
2014,Kansas,Cities,Overland Park, Nan, Nan,0,1,183108
2014,Kansas,Cities,Paola,0,0,1,0,5634
2014,Kansas,Cities,Pittsburg,0,1,0,0,20431
2014,Kansas,Cities,Salina,0,2,0,0,47850
2014,Kansas,Cities,Wellington,0,0,1,0,7919
2014,Kansas,Cities,Wichita,3,1,7,3,387493
2014,Kansas,Metropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kansas,Metropolitan Counties,Jackson,0,1,0,0,
2014,Kansas,Metropolitan Counties,Jefferson,0,0,1,0,
2014,Kansas,Metropolitan Counties,Riley County Police Department,0,1,0,0,
2014,Kansas,Nonmetropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kansas,Nonmetropolitan Counties,Ellis,1,0,0,1,
2014,Kansas,Nonmetropolitan Counties,Ford,0,0,1,0,
2014,Kansas,Nonmetropolitan Counties,Greenwood,1,0,0,0,
2014,Kansas,Nonmetropolitan Counties,Kearny,1,0,0,0,
2014,Kansas,Nonmetropolitan Counties,Lyon,0,0,1,0,
2014,Kansas,Nonmetropolitan Counties,Saline,0,1,2,0,
2014,Kansas,Nonmetropolitan Counties,Wichita,0,1,0,0,
2014,Kansas,Other Agencies,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kansas,Other Agencies,Johnson County Park,0,1,0,0,
2014,Kansas,Other Agencies,"Unified School District, Goddard",0,0,1,0,
2014,Kentucky,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,Cities,Ashland,1,0,0,0,21321
2014,Kentucky,Cities,Augusta,1,0,0,0,1177
2014,Kentucky,Cities,Bowling Green,2,1,1,1,62117
2014,Kentucky,Cities,Cadiz,0,1,0,0,2665
2014,Kentucky,Cities,Campbellsville,0,0,1,0,10840
2014,Kentucky,Cities,Carrollton,1,0,0,1,4009
2014,Kentucky,Cities,Cold Spring,1,0,1,0,6191
2014,Kentucky,Cities,Covington,1,1,3,1,41072
2014,Kentucky,Cities,Cynthiana,1,0,0,0,6334
2014,Kentucky,Cities,Dayton,0,0,1,0,5377
2014,Kentucky,Cities,Elizabethtown,0,1,0,0,30208
2014,Kentucky,Cities,Elkton,0,0,0,1,2179
2014,Kentucky,Cities,Florence,1,0,1,0,31769
2014,Kentucky,Cities,Franklin,0,1,0,0,8745
2014,Kentucky,Cities,Georgetown,1,0,0,1,31280
2014,Kentucky,Cities,Glasgow,0,1,0,0,14315
2014,Kentucky,Cities,Harrodsburg,1,0,0,0,8380
2014,Kentucky,Cities,Hazard,1,0,0,0,5415
2014,Kentucky,Cities,Henderson,0,1,0,1,28843
2014,Kentucky,Cities,Hopkinsville,0,0,2,1,32697
2014,Kentucky,Cities,Jamestown,0,0,0,1,1823
2014,Kentucky,Cities,Jeffersontown,0,1,0,1,27124
2014,Kentucky,Cities,Lebanon,1,0,0,0,5653
2014,Kentucky,Cities,Lexington2,3,6,11,7,311848
2014,Kentucky,Cities,London,0,0,1,0,8115
2014,Kentucky,Cities,Louisville Metro,3,0,2,4,677710
2014,Kentucky,Cities,Ludlow,0,0,1,0,4552
2014,Kentucky,Cities,Mayfield,0,0,0,1,10130
2014,Kentucky,Cities,Maysville,0,0,2,0,8895
2014,Kentucky,Cities,Morgantown,1,0,0,0,2462
2014,Kentucky,Cities,Murray,1,0,0,0,18188
2014,Kentucky,Cities,Newport,2,0,0,1,15357
2014,Kentucky,Cities,Nicholasville,0,0,0,1,28889
2014,Kentucky,Cities,Owensboro,2,0,1,1,58659
2014,Kentucky,Cities,Owingsville,1,0,0,0,1573
2014,Kentucky,Cities,Paducah,0,2,2,0,25017
2014,Kentucky,Cities,Paris,0,1,0,0,9754
2014,Kentucky,Cities,Raceland,0,0,0,1,2376
2014,Kentucky,Cities,Richmond,1,1,1,0,32828
2014,Kentucky,Cities,Russell Springs,0,0,1,0,2509
2014,Kentucky,Cities,Russellville,0,1,0,0,7053
2014,Kentucky,Cities,Shepherdsville,0,0,1,0,11788
2014,Kentucky,Cities,Shively,1,0,0,1,15669
2014,Kentucky,Cities,Somerset,1,0,0,0,11503
2014,Kentucky,Cities,Stanford,1,0,0,0,3654
2014,Kentucky,Cities,St. Matthews,0,0,0,1,17945
2014,Kentucky,Cities,Versailles,0,0,0,1,8973
2014,Kentucky,Cities,Vine Grove,0,1,0,0,5479
2014,Kentucky,Cities,Williamstown,1,0,0,0,3958
2014,Kentucky,Cities,Winchester,1,1,0,0,18387
2014,Kentucky,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,Universities and Colleges,Eastern Kentucky University,0,0,0,1,16111
2014,Kentucky,Universities and Colleges,Morehead State University,1,0,0,0,11358
2014,Kentucky,Universities and Colleges,University of Kentucky,0,0,0,1,28435
2014,Kentucky,Metropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,Metropolitan Counties,Boone,0,1,3,1,
2014,Kentucky,Metropolitan Counties,Bullitt,0,1,0,0,
2014,Kentucky,Metropolitan Counties,Campbell County Police Department,0,0,1,0,
2014,Kentucky,Metropolitan Counties,Christian,0,1,0,1,
2014,Kentucky,Metropolitan Counties,Gallatin,1,0,0,0,
2014,Kentucky,Metropolitan Counties,Kenton,0,1,1,2,
2014,Kentucky,Metropolitan Counties,Oldham County Police Department,0,1,0,0,
2014,Kentucky,Metropolitan Counties,Pendleton2,0,0,1,0,
2014,Kentucky,Metropolitan Counties,Shelby,1,0,0,0,
2014,Kentucky,Metropolitan Counties,Warren,1,0,1,0,
2014,Kentucky,Nonmetropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,Nonmetropolitan Counties,Adair,1,0,0,0,
2014,Kentucky,Nonmetropolitan Counties,Breckinridge,0,0,0,1,
2014,Kentucky,Nonmetropolitan Counties,Hopkins,0,0,0,1,
2014,Kentucky,Nonmetropolitan Counties,Laurel,0,0,0,1,
2014,Kentucky,Nonmetropolitan Counties,Lewis,0,1,0,0,
2014,Kentucky,Nonmetropolitan Counties,Marion,0,0,1,0,
2014,Kentucky,Nonmetropolitan Counties,Marshall,1,0,0,0,
2014,Kentucky,Nonmetropolitan Counties,McCracken,1,0,0,0,
2014,Kentucky,Nonmetropolitan Counties,Nelson,1,0,0,0,
2014,Kentucky,Nonmetropolitan Counties,Ohio,1,0,1,0,
2014,Kentucky,State Police Agencies,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,State Police Agencies,State Police:, Nan, Nan, Nan, Nan,
2014,Kentucky,State Police Agencies,Cannabis Suppression Section,0,1,3,0,
2014,Kentucky,State Police Agencies,Frankfort,0,0,0,1,
2014,Kentucky,State Police Agencies,Hazard,0,1,0,1,
2014,Kentucky,State Police Agencies,Henderson,0,0,0,1,
2014,Kentucky,State Police Agencies,Madisonville,0,1,0,0,
2014,Kentucky,State Police Agencies,Mayfield,0,0,1,0,
2014,Kentucky,State Police Agencies,Pikeville,1,0,0,0,
2014,Kentucky,Other Agencies,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Kentucky,Other Agencies,Fayette County Schools,0,1,0,0,
2014,Kentucky,Other Agencies,Greater Hardin County Narcotics Task Force,2,0,0,0,
2014,Kentucky,Other Agencies,Park Security,0,0,0,1,
2014,Kentucky,Other Agencies,Pennyrile Narcotics Task Force,0,0,1,0,
2014,Louisiana,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Louisiana,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Louisiana,Cities,Bernice,0,0,1,0,1637
2014,Louisiana,Cities,Harahan, Nan,1, Nan, Nan,9319
2014,Louisiana,Cities,New Orleans,1,1, Nan,1,387113
2014,Louisiana,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Louisiana,Universities and Colleges,University of New Orleans, Nan,0,0,1,9323
2014,Louisiana,Metropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Louisiana,Metropolitan Counties,Calcasieu,0,1,0,1,
2014,Louisiana,Metropolitan Counties,Lafayette,0,1, Nan, Nan,
2014,Maine,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maine,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maine,Cities,Augusta,1,1,0,1,18717
2014,Maine,Cities,Bath,0,0,1,0,8325
2014,Maine,Cities,Gouldsboro,0,0,1,0,1746
2014,Maine,Cities,Hampden,1,0,0,0,7303
2014,Maine,Cities,Old Orchard Beach,0,1,2,0,8705
2014,Maine,Cities,Portland,2,0,0,2,66380
2014,Maine,Cities,Rumford,1,0,0,0,5705
2014,Maine,Cities,Saco,0,1,3,1,18974
2014,Maine,Cities,Searsport,1,0,0,0,2627
2014,Maine,Cities,South Portland,0,1,1,0,25327
2014,Maine,Cities,Waterville,0,1,0,0,16022
2014,Maine,Cities,Westbrook,0,0,0,1,17809
2014,Maine,Cities,Wiscasset,0,0,0,2,3645
2014,Maine,Metropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maine,Metropolitan Counties,Sagadahoc,0,0,0,1,
2014,Maine,Nonmetropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maine,Nonmetropolitan Counties,Kennebec,0,1,0,0,
2014,Maryland,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maryland,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maryland,Cities,Baltimore,0,1,0,1,623513
2014,Maryland,Cities,Cambridge,0,1,0,0,12669
2014,Maryland,Cities,Salisbury,2,0,0,0,31779
2014,Maryland,Cities,Thurmont,0,0,1,0,6463
2014,Maryland,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maryland,Universities and Colleges,St. Mary's College,1,0,0,0,1858
2014,Maryland,Metropolitan Counties,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maryland,Metropolitan Counties,Montgomery County Police Department,1,1,4,0,
2014,Maryland,Metropolitan Counties,Prince George's County Police Department,0,0,0,1,
2014,Maryland,State Police Agencies,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Maryland,State Police Agencies,State Police: , Nan, Nan, Nan, Nan,
2014,Maryland,State Police Agencies,Carroll County,0,0,1,0,
2014,Maryland,State Police Agencies,Worcester County,0,1,0,0,
2014,Massachusetts,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Massachusetts,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Massachusetts,Cities,Acton,0,0,2,1,23193
2014,Massachusetts,Cities,Agawam,0,0,0,2,28769
2014,Massachusetts,Cities,Amherst,1,0,0,1,38977
2014,Massachusetts,Cities,Arlington,0,1,2,2,44439
2014,Massachusetts,Cities,Attleboro,0,0,1,1,44084
2014,Massachusetts,Cities,Barnstable,2,0,1,0,44642
2014,Massachusetts,Cities,Belmont,0,0,0,1,25550
2014,Massachusetts,Cities,Beverly,1,0,0,0,41023
2014,Massachusetts,Cities,Billerica,0,0,1,0,42393
2014,Massachusetts,Cities,Boston,16,32,27,20,654413
2014,Massachusetts,Cities,Braintree,1,0,0,1,37067
2014,Massachusetts,Cities,Brockton,0,1,0,0,94427
2014,Massachusetts,Cities,Brookline,1,0,0,0,59413
2014,Massachusetts,Cities,Burlington,0,1,0,0,25765
2014,Massachusetts,Cities,Cambridge,3,3,3,4,108201
2014,Massachusetts,Cities,Chicopee,0,0,0,1,55831
2014,Massachusetts,Cities,Cohasset,0,0,1,0,8493
2014,Massachusetts,Cities,Danvers,0,1,1,1,27809
2014,Massachusetts,Cities,Deerfield,0,1,0,0,5080
2014,Massachusetts,Cities,Dracut,0,1,0,0,31067
2014,Massachusetts,Cities,Easthampton,0,0,1,0,15954
2014,Massachusetts,Cities,East Longmeadow,0,1,0,0,16092
2014,Massachusetts,Cities,Edgartown,0,1,1,0,4331
2014,Massachusetts,Cities,Everett,1,0,1,0,43368
2014,Massachusetts,Cities,Fall River,2,0,1,0,88915
2014,Massachusetts,Cities,Gloucester,0,1,1,0,29383
2014,Massachusetts,Cities,Grafton,0,1,0,0,18301
2014,Massachusetts,Cities,Great Barrington,0,0,1,0,6971
2014,Massachusetts,Cities,Harvard,1,0,0,0,6597
2014,Massachusetts,Cities,Haverhill2,2,3,2,5,62552
2014,Massachusetts,Cities,Hingham,0,0,1,0,22940
2014,Massachusetts,Cities,Hudson,0,0,1,0,19765
2014,Massachusetts,Cities,Leominster,0,1,0,0,41179
2014,Massachusetts,Cities,Lunenburg,0,0,1,0,11238
2014,Massachusetts,Cities,Lynn,1,13,5,2,92131
2014,Massachusetts,Cities,Malden2,0,1,3,3,60925
2014,Massachusetts,Cities,Marblehead,1,0,0,0,20332
2014,Massachusetts,Cities,Marlborough,0,1,0,0,39748
2014,Massachusetts,Cities,Mattapoisett,1,0,0,0,6219
2014,Massachusetts,Cities,Medford,1,5,3,0,57551
2014,Massachusetts,Cities,Melrose,0,0,1,1,27940
2014,Massachusetts,Cities,Merrimac,0,0,1,0,6697
2014,Massachusetts,Cities,Middleboro,0,0,0,1,23784
2014,Massachusetts,Cities,Monson,0,0,1,0,8762
2014,Massachusetts,Cities,Needham,0,0,0,1,29990
2014,Massachusetts,Cities,New Bedford,2,1,1,1,95366
2014,Massachusetts,Cities,Newton,0,2,3,4,88881
2014,Massachusetts,Cities,Norfolk,0,1,0,0,11835
2014,Massachusetts,Cities,Northampton,1,0,0,0,28465
2014,Massachusetts,Cities,North Andover,0,1,0,0,29502
2014,Massachusetts,Cities,North Reading,0,0,0,1,15537
2014,Massachusetts,Cities,Norton,0,5,4,1,19477
2014,Massachusetts,Cities,Oxford,0,1,0,0,13869
2014,Massachusetts,Cities,Pittsfield,1,0,0,0,43895
2014,Massachusetts,Cities,Plymouth,2,2,2,0,58292
2014,Massachusetts,Cities,Quincy,2,6,8,5,94035
2014,Massachusetts,Cities,Raynham,0,0,0,1,13635
2014,Massachusetts,Cities,Revere,2,1,0,0,54402
2014,Massachusetts,Cities,Salem,1,1,1,1,42847
2014,Massachusetts,Cities,Sharon,0,0,1,0,18177
2014,Massachusetts,Cities,Somerville2,2,3,3,3,79798
2014,Massachusetts,Cities,South Hadley,0,1,0,0,17747
2014,Massachusetts,Cities,Springfield,1,0,0,0,153766
2014,Massachusetts,Cities,Swampscott,1,1,0,1,14028
2014,Massachusetts,Cities,Taunton,1,5,4,2,56277
2014,Massachusetts,Cities,Upton,1,0,0,0,7719
2014,Massachusetts,Cities,Wakefield,0,0,0,1,26394
2014,Massachusetts,Cities,Waltham,0,2,2,4,62756
2014,Massachusetts,Cities,Ware,1,0,0,0,9838
2014,Massachusetts,Cities,Webster,0,0,0,1,16869
2014,Massachusetts,Cities,Westport,0,0,0,1,15785
2014,Massachusetts,Cities,West Tisbury,0,0,1,0,2908
2014,Massachusetts,Cities,Whitman,0,1,0,0,14786
2014,Massachusetts,Cities,Williamstown,0,0,0,1,7561
2014,Massachusetts,Cities,Winthrop,0,1,0,0,18314
2014,Massachusetts,Cities,Woburn,1,0,0,0,39401
2014,Massachusetts,Cities,Worcester,1,1,3,1,183248
2014,Massachusetts,Universities and Colleges,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Massachusetts,Universities and Colleges,Assumption College,1,0,0,0,2756
2014,Massachusetts,Universities and Colleges,Boston University,0,0,2,1,32411
2014,Massachusetts,Universities and Colleges,Clark University,0,0,1,0,3551
2014,Massachusetts,Universities and Colleges,Emerson College,1,0,0,0,4561
2014,Massachusetts,Universities and Colleges,Massachusetts College of Liberal Arts,0,0,0,1,1716
2014,Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,0,2,0,2,11301
2014,Massachusetts,Universities and Colleges,Massasoit Community College,0,0,0,1,8272
2014,Massachusetts,Universities and Colleges,Mount Holyoke College,1,0,0,0,2251
2014,Massachusetts,Universities and Colleges,Northeastern University, Nan,1,1, Nan,20053
2014,Massachusetts,Universities and Colleges,Springfield Technical Community College,0,0,0,1,6792
2014,Massachusetts,Universities and Colleges,"Tufts University, Medford",0,1,0,3,10872
2014,Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",2,2,1,11,28518
2014,Massachusetts,Other Agencies,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Massachusetts,Other Agencies,Massachusetts General Hospital,3, Nan,1,1,
2014,Michigan,Total,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Michigan,Cities,@@DELETE ME@@, Nan, Nan, Nan, Nan,
2014,Michigan,Cities,Ann Arbor,2,3,1,1,117768
2014,Michigan,Cities,Auburn Hills,0,1,1,1,21859
2014,Michigan,Cities,Battle Creek,0,0,1,0,61225
2014,Michigan,Cities,Bay City,0,1,2,0,34307
2014,Michigan,Cities,Benton Harbor,0,0,1,1,10014
2014,Michigan,Cities,Beverly Hills,0,0,1,1,10493
2014,Michigan,Cities,Blackman Township,1,0,0,2,38025
2014,Michigan,Cities,Buena Vista Township,0,1,0,0,8348
2014,Michigan,Cities,Burton,0,0,1,1,28996
2014,Michigan,Cities,Cadillac,0,0,1,0,10261
2014,Michigan,Cities,Canton Township,0,1,1,0,89073
2014,Michigan,Cities,Chikaming Township,1,0,0,0,3074
2014,Michigan,Cities,Clay Township,0,1,0,0,8895
2014,Michigan,Cities,Clinton Township,0,0,1,1,98897
2014,Michigan,Cities,Clio,1,0,0,0,2555
2014,Michigan,Cities,Coldwater,0,1,0,0,10826
2014,Michigan,Cities,Dearborn,2,1,1,1,95396
2014,Michigan,Cities,Dearborn Heights,2,0,0,1,56366
2014,Michigan,Cities,Detroit,5,5,3,3,684694
2014,Michigan,Cities,East Lansing,0,1,3,0,48555
2014,Michigan,Cities,Eastpointe,0,1,0,0,32674
2014,Michigan,Cities,Essexville,0,1,0,0,3439
2014,Michigan,Cities,Farmington Hills,1,0,1,0,81682
2014,Michigan,Cities,Ferndale,0,0,2,0,20346
2014,Michigan,Cities,Flat Rock,1,1,0,0,9819
2014,Michigan,Cities,Flint,1,1,4,6,99166
2014,Michigan,Cities,Fraser,1,0,0,0,14632
2014,Michigan,Cities,Galesburg,1,4,1,0,2033
2014,Michigan,Cities,Genesee Township,0,0,1,0,20665
2014,Michigan,Cities,Grand Rapids,1,1,2,0,193385
2014,Michigan,Cities,Greenville,0,0,2,0,8449
2014,Michigan,Cities,Grosse Pointe Farms,0,0,1,1,9273
2014,Michigan,Cities,Grosse Pointe Park,0,0,1,0,11281
2014,Michigan,Cities,Grosse Pointe Shores,0,0,1,0,2946
2014,Michigan,Cities,Harper Woods,0,0,0,1,13897
2014,Michigan,Cities,Holland,0,0,1,0,33588
2014,Michigan,Cities,Holly,0,0,0,1,6218
