agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Barnes,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,,,,
Barnesville,Cities,GEORGIA,4112,22,5,1,,,,
Barneveld,Cities,Wisconsin,1233,19,0,9,,,,
Barnsdall,Cities,Oklahoma,1203,3,0,25,,,,
Barnstable,Cities,MASSACHUSETTS,43974,14,0,14,,,,
Barnstead,Cities,NEW HAMPSHIRE,4615,27,0,1,,,,
Barnwell,Cities,SOUTH CAROLINA,No Data,27,0,1,,,,
Baroda Lake Township,Cities,MICHIGAN,870,4,0,24,,,,
Baroda-Lake Township,Cities,Michigan,3774,23,0,5,,,,
Barre,Cities,MASSACHUSETTS,8687,26,0,2,,,,
Barre Town,Cities,VERMONT,7791,26,0,2,,,,
Barren,Nonmetropolitan Counties,KENTUCKY,No Data,27,0,1,,,,
Barrett Township,Cities,PENNSYLVANIA,4062,19,5,4,,,,
Barrington,Cities,NEW HAMPSHIRE,16218,27,0,1,,,,
Barrington Hills,Cities,ILLINOIS,4256,23,0,5,,,,
Barron,Cities,WISCONSIN,No Data,27,0,1,,,,
Barrow,Metropolitan Counties,GEORGIA,No Data,7,1,20,,,,
Barry,Metropolitan Counties,MICHIGAN,No Data,27,0,1,,,,
Barry Township,Cities,MICHIGAN,3413,27,0,1,,,,
Barryton,Cities,MICHIGAN,357,26,1,1,,,,
Barstow,Cities,CALIFORNIA,23894,25,0,3,,,,
Bartholomew,Metropolitan Counties,INDIANA,No Data,27,0,1,,,,
Bartlesville,Cities,OKLAHOMA,36753,23,0,5,,,,
Bartlett,Cities,ILLINOIS,58897,27,0,1,,,,
Barton,Nonmetropolitan Counties,KANSAS,No Data,20,7,1,,,,
Bartonville,Cities,ILLINOIS,1702,23,0,5,,,,
Bartow,Cities,FLORIDA,No Data,26,1,1,,,,
Barwick,Cities,GEORGIA,376,15,1,12,,,,
Basalt,Cities,COLORADO,3900,25,0,3,,,,
Basehor,Cities,KANSAS,5563,26,0,2,,,,
Basile,Cities,LOUISIANA,1815,21,2,5,,,,
Basin,Cities,WYOMING,1319,17,3,8,,,,
Bastrop,Cities,LOUISIANA,No Data,27,0,1,,,,
Batavia,Cities,ILLINOIS,1654,27,0,1,,,,
Bates,Metropolitan Counties,MISSOURI,No Data,27,0,1,,,,
Bates City,Cities,MISSOURI,219,19,4,5,,,,
Batesburg-Leesville,Cities,SOUTH CAROLINA,5457,25,0,3,,,,
Batesville,Cities,INDIANA,10732,13,6,9,,,,
Bath,Cities,MAINE,No Data,27,0,1,,,,
Bath Township,Cities,MICHIGAN,12552,24,2,2,,,,
"Bath Township, Summit County",Cities,OHIO,9896,23,0,5,,,,
Bath Village,Cities,NEW YORK,5605,27,0,1,,,,
Baton Rouge,Cities,Louisiana,228389,6,0,22,,,,
Battle Creek,Cities,MICHIGAN,60904,17,0,11,,,,
Battle Ground,Cities,WASHINGTON,19734,25,0,3,,,,
Battlefield,Cities,MISSOURI,6083,26,0,2,,,,
Baudette,Cities,Minnesota,1055,0,3,25,,,,
Baxley,Cities,GEORGIA,4452,25,2,1,,,,
Baxter,Nonmetropolitan Counties,ARKANSAS,1388,24,3,1,,,,
Baxter Springs,Cities,KANSAS,3989,26,0,2,,,,
Bay,Cities,ARKANSAS,No Data,27,0,1,,,,
Bay City,Cities,MICHIGAN,17595,26,0,2,,,,
Bay Harbor Islands,Cities,FLORIDA,5907,20,0,8,,,,
Bay Head,Cities,NEW JERSEY,971,26,1,1,,,,
Bay Minette,Cities,ALABAMA,8083,5,3,20,,,,
Bay View,Cities,OHIO,609,26,1,1,,,,
Bay Village,Cities,OHIO,15346,15,4,9,,,,
Bayard,Cities,NEW MEXICO,1136,12,3,13,,,,
Bayfield,Cities,COLORADO,No Data,27,0,1,,,,
Baylor,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Bayonne,Cities,NEW JERSEY,66629,21,1,6,,,,
Bayou La Batre,Cities,ALABAMA,3253,4,0,24,,,,
Bayou Vista,Cities,TEXAS,1603,27,0,1,,,,
Bayport,Cities,Minnesota,3763,17,6,5,,,,
Bayside,Cities,WISCONSIN,4417,24,3,1,,,,
Baytown,Cities,TEXAS,77224,21,4,3,,,,
Bazetta Township,Cities,Ohio,5683,21,2,5,,,,
Beach City,Cities,OHIO,1007,12,15,1,,,,
Beach Haven,Cities,NEW JERSEY,1168,26,1,1,,,,
Beachwood,Cities,NEW JERSEY,11219,17,10,1,,,,
Beacon,Cities,NEW YORK,14291,27,0,1,,,,
Beadle,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,,,,
Beallsville,Cities,Pennsylvania,447,6,5,17,,,,
Bean Station,Cities,TENNESSEE,3085,27,0,1,,,,
Bear Creek,Cities,ALABAMA,993,4,0,24,,,,
Bear Lake,Nonmetropolitan Counties,IDAHO,No Data,27,0,1,,,,
Bear Valley,Cities,CALIFORNIA,5464,27,0,1,,,,
Bearden,Cities,ARKANSAS,884,27,0,1,,,,
Beardstown,Cities,ILLINOIS,5664,20,5,3,,,,
Beatrice,Cities,NEBRASKA,12340,27,0,1,,,,
Beattyville,Cities,KENTUCKY,1232,27,0,1,,,,
Beaufort,Cities,SOUTH CAROLINA,No Data,27,0,1,,,,
Beaumont,Cities,TEXAS,45249,26,0,2,,,,
Beauregard,Nonmetropolitan Counties,LOUISIANA,No Data,4,4,20,,,,
Beaver,Cities,OKLAHOMA,No Data,26,1,1,,,,
Beaver Dam,Cities,KENTUCKY,16640,27,0,1,,,,
Beaver Dam Township,Cities,Wisconsin,3887,3,0,25,,,,
Beaver Falls,Cities,PENNSYLVANIA,8598,27,0,1,,,,
Beaver Meadows,Cities,PENNSYLVANIA,837,20,7,1,,,,
Beaver Township,Cities,OHIO,6492,25,0,3,,,,
Beavercreek,Cities,OHIO,46490,25,0,3,,,,
Beaverhead,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,,,,
Beaverton,Cities,OREGON,1044,25,2,1,,,,
Beckemeyer,Cities,ILLINOIS,1043,5,3,20,,,,
Becker,Cities,Minnesota,4609,15,8,5,,,,
Becket,Cities,MASSACHUSETTS,1777,5,3,20,,,,
Beckham,Nonmetropolitan Counties,OKLAHOMA,No Data,27,0,1,,,,
Beckley,Cities,WEST VIRGINIA,16940,20,0,8,,,,
Bedford,Cities,TEXAS,5882,27,0,1,,,,
Bedford Heights,Cities,Ohio,10608,1,3,24,,,,
Bedford Park,Cities,Illinois,584,3,1,24,,,,
Bedford Town,Cities,NEW YORK,18063,26,0,2,,,,
Bedminster Township,Cities,NEW JERSEY,7123,23,3,2,,,,
Bee,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Bee Cave,Cities,TEXAS,6891,27,0,1,,,,
Beebe,Cities,ARKANSAS,8269,27,0,1,,,,
Beech Bottom,Cities,West Virginia,496,13,2,13,,,,
Beech Grove,Cities,INDIANA,14592,20,0,8,,,,
Beech Mountain,Cities,NORTH CAROLINA,320,27,0,1,,,,
Beecher,Cities,ILLINOIS,4465,25,0,3,,,,
Beeville,Cities,TEXAS,13362,27,0,1,,,,
Beggs,Cities,OKLAHOMA,1242,27,0,1,,,,
Bel Air,Cities,MARYLAND,10200,24,0,4,,,,
Bel Aire,Cities,KANSAS,7574,26,0,2,,,,
Bel-Nor,Cities,MISSOURI,1479,27,0,1,,,,
Bel-Ridge,Cities,MISSOURI,2719,27,0,1,,,,
Belchertown,Cities,MASSACHUSETTS,14985,21,0,7,,,,
Belding,Cities,MICHIGAN,5772,27,0,1,,,,
Belen,Cities,NEW MEXICO,7247,4,3,21,,,,
Belfast,Cities,MAINE,6685,24,0,4,,,,
Belfield,Cities,NORTH DAKOTA,1115,22,0,6,,,,
Belgium,Cities,ILLINOIS,398,24,3,1,,,,
Belgrade,Cities,MONTANA,8146,27,0,1,,,,
Belgrade/Brooten,Cities,Minnesota,1504,4,3,21,,,,
Belhaven,Cities,NORTH CAROLINA,1586,27,0,1,,,,
Belington,Cities,WEST VIRGINIA,1935,20,3,5,,,,
Bell,Nonmetropolitan Counties,KENTUCKY,No Data,27,0,1,,,,
Bell Acres,Cities,PENNSYLVANIA,1396,24,3,1,,,,
Bell Gardens,Cities,CALIFORNIA,43316,25,0,3,,,,
Bell Township,Cities,Pennsylvania,2338,3,5,20,,,,
Bella Villa,Cities,MISSOURI,739,27,0,1,,,,
Bella Vista,Cities,ARKANSAS,28274,27,0,1,,,,
Bellaire,Cities,MICHIGAN,18859,27,0,1,,,,
Bellbrook,Cities,OHIO,7074,25,0,3,,,,
Belle,Cities,MISSOURI,1524,27,0,1,,,,
Belle Fourche,Cities,SOUTH DAKOTA,5714,26,0,2,,,,
Belle Glade,Cities,FLORIDA,17927,20,0,8,,,,
Belle Meade,Cities,TENNESSEE,3021,27,0,1,,,,
Belle Plaine,Cities,KANSAS,6968,25,2,1,,,,
Belleair,Cities,FLORIDA,3949,20,0,8,,,,
Belleair Beach,Cities,FLORIDA,1594,20,0,8,,,,
Belleair Bluffs,Cities,FLORIDA,2070,20,0,8,,,,
Bellefontaine,Cities,OHIO,13073,20,0,8,,,,
Bellefontaine Neighbors,Cities,MISSOURI,10788,27,0,1,,,,
Bellefonte,Cities,KENTUCKY,6260,18,9,1,,,,
Bellerive,Cities,MISSOURI,188,24,0,4,,,,
Belleview,Cities,FLORIDA,4600,20,0,8,,,,
Belleville,Cities,MICHIGAN,2433,27,0,1,,,,
Bellevue,Cities,KENTUCKY,8229,23,4,1,,,,
Bellflower,Cities,CALIFORNIA,358,27,0,1,,,,
Bellingham,Cities,WASHINGTON,16922,24,0,4,,,,
Bellmawr,Cities,NEW JERSEY,11380,27,0,1,,,,
Bellmead,Cities,TEXAS,10212,25,0,3,,,,
Bellows Falls,Cities,VERMONT,3030,26,0,2,,,,
Bells,Cities,TENNESSEE,2449,26,0,2,,,,
Bellville,Cities,OHIO,4296,26,1,1,,,,
Bellwood,Cities,ILLINOIS,1779,26,1,1,,,,
Belmar,Cities,NEW JERSEY,5694,25,1,2,,,,
Belmond,Cities,Iowa,2303,13,6,9,,,,
Belmont,Cities,CALIFORNIA,No Data,27,0,1,,,,
Belmore,Cities,Ohio,142,3,5,20,,,,
Beloit,Cities,KANSAS,36878,27,0,1,,,,
Beloit Town,Cities,WISCONSIN,7672,27,0,1,,,,
Belpre,Cities,OHIO,6484,25,2,1,,,,
Belton,Cities,MISSOURI,20988,26,1,1,,,,
Beltrami,Nonmetropolitan Counties,MINNESOTA,No Data,19,5,4,,,,
Belvedere,Cities,CALIFORNIA,2131,27,0,1,,,,
Belvidere,Cities,ILLINOIS,2593,27,0,1,,,,
Belzoni,Cities,MISSISSIPPI,2187,14,2,12,,,,
Bemidji,Cities,MINNESOTA,14690,18,4,6,,,,
Ben Avon,Cities,PENNSYLVANIA,1776,26,1,1,,,,
Ben Avon Heights,Cities,PENNSYLVANIA,377,26,1,1,,,,
Ben Hill,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,,,,
Benbrook,Cities,TEXAS,22906,26,0,2,,,,
Bend,Cities,OREGON,89244,20,0,8,,,,
Bendersville,Cities,PENNSYLVANIA,645,15,0,13,,,,
Benewah,Nonmetropolitan Counties,IDAHO,No Data,26,0,2,,,,
Benham,Cities,KENTUCKY,463,27,0,1,,,,
Benicia,Cities,CALIFORNIA,28400,26,0,2,,,,
Benld,Cities,Illinois,1490,18,2,8,,,,
Bennett,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,,,,
Bennettsville,Cities,SOUTH CAROLINA,8514,25,0,3,,,,
Bennington,Cities,VERMONT,No Data,27,0,1,,,,
Bensalem Township,Cities,PENNSYLVANIA,60362,25,2,1,,,,
Bensenville,Cities,Illinois,18454,15,0,13,,,,
Benson,Cities,MINNESOTA,No Data,27,0,1,,,,
Bent,Nonmetropolitan Counties,COLORADO,No Data,26,0,2,,,,
Bentley,Cities,KANSAS,522,19,8,1,,,,
Bentleyville,Cities,Pennsylvania,2514,2,1,25,,,,
Bentleyville Village,Cities,Ohio,855,3,8,17,,,,
Benton,Cities,ARKANSAS,No Data,27,0,1,,,,
Benton Area,Cities,PENNSYLVANIA,1944,21,2,5,,,,
Benton Harbor,Cities,MICHIGAN,9963,16,5,7,,,,
Benton Township,Cities,MICHIGAN,14413,11,7,10,,,,
Bentonville,Cities,ARKANSAS,46458,19,0,9,,,,
Benwood,Cities,WEST VIRGINIA,1350,27,0,1,,,,
Benzie,Nonmetropolitan Counties,MICHIGAN,No Data,21,0,7,,,,
Berea,Cities,KENTUCKY,15135,19,2,7,,,,
Beresford,Cities,South Dakota,1969,17,1,10,,,,
Bergenfield,Cities,NEW JERSEY,27646,24,0,4,,,,
Bergholz,Cities,OHIO,713,2,2,24,,,,
Berkeley,Cities,CALIFORNIA,9074,27,0,1,,,,
Berkeley Heights Township,Cities,NEW JERSEY,13548,27,0,1,,,,
Berkeley Township,Cities,NEW JERSEY,41684,21,1,6,,,,
Berkey,Cities,Ohio,237,2,2,24,,,,
Berkley,Cities,MICHIGAN,6678,27,0,1,,,,
Berks,Metropolitan Counties,PENNSYLVANIA,No Data,22,5,1,,,,
Berks-Lehigh Regional,Cities,PENNSYLVANIA,31206,12,0,16,,,,
Berlin,Cities,MASSACHUSETTS,5400,27,0,1,,,,
Berlin Heights,Cities,Ohio,690,6,14,8,,,,
Berlin Township,Cities,NEW JERSEY,5419,27,0,1,,,,
Bern Township,Cities,PENNSYLVANIA,6967,26,1,1,,,,
Bernalillo,Metropolitan Counties,NEW MEXICO,No Data,9,2,17,,,,
Bernards Township,Cities,NEW JERSEY,27024,24,1,3,,,,
Bernardston,Cities,MASSACHUSETTS,2096,25,2,1,,,,
Bernardsville,Cities,NEW JERSEY,7802,26,1,1,,,,
Berne,Cities,Indiana,4035,6,2,20,,,,
Bernice,Cities,LOUISIANA,1639,20,6,2,,,,
Bernie,Cities,MISSOURI,1949,26,1,1,,,,
Bernville,Cities,PENNSYLVANIA,950,9,6,13,,,,
Berrien,Nonmetropolitan Counties,GEORGIA,No Data,26,1,1,,,,
Berrien Springs-Oronoko,Cities,MICHIGAN,9170,5,3,20,,,,
Berrien Springs-Oronoko Township,Cities,Michigan,9085,14,0,14,,,,
Berry,Cities,ALABAMA,1124,9,3,16,,,,
Berry Hill,Cities,TENNESSEE,549,27,0,1,,,,
Berryville,Cities,ARKANSAS,4323,27,0,1,,,,
Berthold,Cities,North Dakota,510,15,0,13,,,,
Berthoud,Cities,COLORADO,5316,14,1,13,,,,
Bertie,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Bertram,Cities,TEXAS,1398,27,0,1,,,,
Bertrand,Cities,Missouri,786,17,2,9,,,,
Berwick,Cities,LOUISIANA,10170,26,1,1,,,,
Berwyn,Cities,ILLINOIS,56305,21,3,4,,,,
Berwyn Heights,Cities,MARYLAND,3311,27,0,1,,,,
Bessemer,Cities,ALABAMA,1065,22,5,1,,,,
Bessemer City,Cities,North Carolina,5591,11,0,17,,,,
Bethalto,Cities,ILLINOIS,9314,27,0,1,,,,
Bethany,Cities,MISSOURI,19690,27,0,1,,,,
Bethany Beach,Cities,DELAWARE,1193,26,0,2,,,,
Bethel,Cities,CONNECTICUT,2782,27,0,1,,,,
Bethel Heights,Cities,Arkansas,2512,7,0,21,,,,
Bethel Park,Cities,PENNSYLVANIA,32077,26,1,1,,,,
Bethel Springs,Cities,TENNESSEE,724,8,0,20,,,,
"Bethel Township, Armstrong County",Cities,PENNSYLVANIA,1176,21,3,4,,,,
"Bethel Township, Berks County",Cities,PENNSYLVANIA,4136,26,1,1,,,,
"Bethel Township, Delaware County",Cities,PENNSYLVANIA,9239,24,3,1,,,,
Bethesda,Cities,OHIO,1243,18,9,1,,,,
Bethlehem,Cities,NEW HAMPSHIRE,2410,25,2,1,,,,
Bethlehem Town,Cities,NEW YORK,35148,26,1,1,,,,
Bethlehem Township,Cities,PENNSYLVANIA,23869,25,2,1,,,,
Bethune,Cities,SOUTH CAROLINA,347,21,2,5,,,,
Bettendorf,Cities,IOWA,35946,20,0,8,,,,
Beulah,Cities,NORTH DAKOTA,3450,25,0,3,,,,
Beulaville,Cities,NORTH CAROLINA,1335,27,0,1,,,,
Beverly,Cities,MASSACHUSETTS,2555,23,4,1,,,,
Beverly Hills,Cities,CALIFORNIA,2034,27,0,1,,,,
Bexar,Metropolitan Counties,TEXAS,No Data,25,0,3,,,,
Bexley,Cities,OHIO,13775,23,0,5,,,,
Bibb,Metropolitan Counties,GEORGIA,No Data,12,7,9,,,,
Bicknell,Cities,Indiana,2880,4,0,24,,,,
Biddeford,Cities,MAINE,21285,21,0,7,,,,
Bienville,Nonmetropolitan Counties,Louisiana,No Data,7,4,17,,,,
Big Bear ,Cities,California,5250,3,0,25,,,,
Big Bear Lake,Cities,CALIFORNIA,5209,23,0,5,,,,
Big Bend,Cities,WISCONSIN,1318,27,0,1,,,,
Big Cabin,Cities,Oklahoma,261,3,0,25,,,,
Big Horn,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,,,,
Big Horn ,Nonmetropolitan Counties,Montana,No Data,2,2,24,,,,
Big Lake,Cities,Minnesota,10421,16,3,9,,,,
Big Rapids,Cities,MICHIGAN,10389,27,0,1,,,,
Big Sandy,Cities,TENNESSEE,1380,27,0,1,,,,
Big Spring,Cities,TEXAS,29189,27,0,1,,,,
Big Stone,Nonmetropolitan Counties,Minnesota,No Data,17,2,9,,,,
Big Stone Gap,Cities,VIRGINIA,5378,26,0,2,,,,
Big Water,Cities,UTAH,465,26,1,1,,,,
Biggs,Cities,CALIFORNIA,1703,27,0,1,,,,
Biglerville,Cities,PENNSYLVANIA,1211,27,0,1,,,,
Billerica,Cities,MASSACHUSETTS,42965,20,0,8,,,,
Billings,Cities,MONTANA,No Data,27,0,1,,,,
Biloxi,Cities,Mississippi,45952,15,0,13,,,,
Biltmore Forest,Cities,NORTH CAROLINA,1461,27,0,1,,,,
Bingen,Cities,WASHINGTON,722,27,0,1,,,,
Bingham,Nonmetropolitan Counties,IDAHO,No Data,27,0,1,,,,
Binghamton,Cities,NEW YORK,45780,24,0,4,,,,
Birch Run,Cities,MICHIGAN,1465,27,0,1,,,,
Birch Tree,Cities,MISSOURI,658,27,0,1,,,,
Birdsboro,Cities,PENNSYLVANIA,5158,26,1,1,,,,
Birmingham,Cities,MICHIGAN,21012,23,1,4,,,,
Birmingham Township,Cities,PENNSYLVANIA,4272,26,1,1,,,,
Bisbee,Cities,ARIZONA,5132,25,2,1,,,,
Biscayne Park,Cities,FLORIDA,3205,20,0,8,,,,
Biscoe,Cities,NORTH CAROLINA,1689,27,0,1,,,,
Bishop,Cities,CALIFORNIA,3154,27,0,1,,,,
Bishopville,Cities,SOUTH CAROLINA,3237,27,0,1,,,,
Bismarck,Cities,NORTH DAKOTA,1491,27,0,1,,,,
Bixby,Cities,OKLAHOMA,25453,23,2,3,,,,
Black Butte,Cities,OREGON,No Data,27,0,1,,,,
Black Creek,Cities,NORTH CAROLINA,767,27,0,1,,,,
Black Diamond,Cities,WASHINGTON,4420,26,0,2,,,,
Black Hawk,Cities,COLORADO,No Data,27,0,1,,,,
Black Mountain,Cities,NORTH CAROLINA,8368,25,0,3,,,,
Black River,Cities,New York,1328,23,0,5,,,,
Black River Falls,Cities,WISCONSIN,3557,27,0,1,,,,
Black Rock,Cities,Arkansas,618,8,3,17,,,,
Blackburn,Cities,MISSOURI,250,27,0,1,,,,
Blackduck,Cities,Minnesota,778,17,2,9,,,,
Blackfoot,Cities,IDAHO,11700,26,0,2,,,,
Blackford,Nonmetropolitan Counties,INDIANA,No Data,17,3,8,,,,
Blacklick Township,Cities,PENNSYLVANIA,1924,23,4,1,,,,
Blackman Township,Cities,MICHIGAN,37522,18,0,10,,,,
Blacksburg,Cities,SOUTH CAROLINA,44528,26,0,2,,,,
Blackshear,Cities,GEORGIA,3608,24,3,1,,,,
Blackstone,Cities,MASSACHUSETTS,3467,27,0,1,,,,
Blackville,Cities,SOUTH CAROLINA,2273,26,0,2,,,,
Blackwell,Cities,OKLAHOMA,6837,26,0,2,,,,
Bladen,Nonmetropolitan Counties,NORTH CAROLINA,No Data,26,0,2,,,,
Bladenboro,Cities,NORTH CAROLINA,1721,27,0,1,,,,
Bladensburg,Cities,MARYLAND,9735,27,0,1,,,,
Blades,Cities,DELAWARE,1377,27,0,1,,,,
Blaine,Cities,MINNESOTA,5130,24,3,1,,,,
Blair,Cities,NEBRASKA,1348,27,0,1,,,,
Blair Township,Cities,PENNSYLVANIA,4564,23,4,1,,,,
Blairstown Township,Cities,NEW JERSEY,5791,25,0,3,,,,
Blairsville,Cities,GEORGIA,3304,19,8,1,,,,
Blakely,Cities,PENNSYLVANIA,6289,26,1,1,,,,
Blanchard,Cities,OKLAHOMA,2941,24,2,2,,,,
Blanchardville,Cities,Wisconsin,817,23,0,5,,,,
Blanchester,Cities,OHIO,4249,23,0,5,,,,
Blanco,Cities,TEXAS,No Data,27,0,1,,,,
Bland,Nonmetropolitan Counties,VIRGINIA,No Data,27,0,1,,,,
Blanding,Cities,UTAH,3876,26,1,1,,,,
Blandinsville,Cities,ILLINOIS,614,27,0,1,,,,
Blawnox,Cities,PENNSYLVANIA,1413,26,1,1,,,,
Bleckley,Nonmetropolitan Counties,GEORGIA,No Data,26,1,1,,,,
Bledsoe,Nonmetropolitan Counties,TENNESSEE,No Data,25,0,3,,,,
Blendon Township,Cities,Ohio,8081,8,4,16,,,,
Blissfield,Cities,Michigan,3239,21,1,6,,,,
Bloomburg,Cities,TEXAS,397,16,3,9,,,,
Bloomdale,Cities,Ohio,695,3,4,21,,,,
Bloomer,Cities,WISCONSIN,3515,27,0,1,,,,
Bloomfield,Cities,CONNECTICUT,6253,27,0,1,,,,
Bloomfield Hills,Cities,MICHIGAN,4031,24,0,4,,,,
Bloomfield Township,Cities,MICHIGAN,42313,18,0,10,,,,
Blooming Grove Town,Cities,NEW YORK,11907,23,4,1,,,,
Blooming Prairie,Cities,Minnesota,1993,8,3,17,,,,
Bloomingdale,Cities,GEORGIA,8290,24,3,1,,,,
Bloomington,Cities,INDIANA,78604,21,6,1,,,,
Bloomsburg Town,Cities,PENNSYLVANIA,14532,23,4,1,,,,
Bloomville,Cities,OHIO,951,4,8,16,,,,
Blossburg,Cities,Pennsylvania,1512,14,5,9,,,,
Blount,Metropolitan Counties,ALABAMA,No Data,21,0,7,,,,
Blountstown,Cities,FLORIDA,2546,20,0,8,,,,
Blountsville,Cities,ALABAMA,2042,3,1,24,,,,
Blowing Rock,Cities,NORTH CAROLINA,1303,27,0,1,,,,
Bloxom,Cities,Virginia,388,7,5,16,,,,
Blue Ash,Cities,OHIO,12169,22,0,6,,,,
Blue Earth,Metropolitan Counties,MINNESOTA,No Data,23,4,1,,,,
Blue Grass,Cities,Iowa,1724,16,3,9,,,,
Blue Island,Cities,Illinois,23637,21,1,6,,,,
Blue Mound,Cities,ILLINOIS,2509,27,0,1,,,,
Blue Mounds,Cities,Wisconsin,955,19,0,9,,,,
Blue Rapids,Cities,KANSAS,976,25,2,1,,,,
Blue Ridge,Cities,Georgia,1286,10,1,17,,,,
Blue River,Cities,Colorado,915,19,0,9,,,,
Blue Springs,Cities,MISSOURI,54445,24,2,2,,,,
Bluefield,Cities,VIRGINIA,10298,25,2,1,,,,
Bluff City,Cities,TENNESSEE,1719,26,0,2,,,,
Bluffdale,Cities,UTAH,11765,24,1,3,,,,
Bluffs,Cities,Illinois,670,15,0,13,,,,
Bluffton,Cities,SOUTH CAROLINA,17498,26,0,2,,,,
Blythe,Cities,CALIFORNIA,697,26,1,1,,,,
Blythe Township,Cities,PENNSYLVANIA,900,16,3,9,,,,
Blytheville,Cities,ARKANSAS,14523,27,0,1,,,,
Boardman,Cities,OHIO,3378,26,0,2,,,,
Boaz,Cities,ALABAMA,8656,4,0,24,,,,
Boca Raton,Cities,FLORIDA,90496,16,0,12,,,,
Boerne,Cities,TEXAS,14368,27,0,1,,,,
Bogalusa,Cities,Louisiana,11882,5,2,21,,,,
Bogata,Cities,TEXAS,1103,27,0,1,,,,
Bogota,Cities,NEW JERSEY,8397,26,0,2,,,,
Boiling Spring Lakes,Cities,NORTH CAROLINA,5873,27,0,1,,,,
Boiling Springs,Cities,NORTH CAROLINA,4681,27,0,1,,,,
Boise,Cities,IDAHO,205902,23,0,5,,,,
Boise City,Cities,OKLAHOMA,1103,27,0,1,,,,
Boley,Cities,OKLAHOMA,1183,22,1,5,,,,
Bolingbrook,Cities,ILLINOIS,74471,25,2,1,,,,
Bolivar,Cities,MISSOURI,5032,27,0,1,,,,
Bolivar Village,Cities,NEW YORK,1022,17,3,8,,,,
Bollinger,Metropolitan Counties,MISSOURI,No Data,26,1,1,,,,
Bolton,Cities,MASSACHUSETTS,5210,27,0,1,,,,
Bolton Town,Cities,NEW YORK,2284,26,1,1,,,,
Bon Homme,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,,,,
Bond,Metropolitan Counties,ILLINOIS,No Data,23,0,5,,,,
Bonham,Cities,TEXAS,10070,27,0,1,,,,
Bonifay,Cities,FLORIDA,2766,20,0,8,,,,
Bonne Terre,Cities,MISSOURI,7175,27,0,1,,,,
Bonneauville,Cities,Pennsylvania,1832,14,1,13,,,,
Bonner,Nonmetropolitan Counties,IDAHO,No Data,27,0,1,,,,
Bonner Springs,Cities,KANSAS,7625,25,1,2,,,,
Bonners Ferry,Cities,IDAHO,2549,27,0,1,,,,
Bonneville,Metropolitan Counties,IDAHO,No Data,26,0,2,,,,
Bonney Lake,Cities,WASHINGTON,20449,26,0,2,,,,
Bono,Cities,ARKANSAS,2257,16,3,9,,,,
Boone,Metropolitan Counties,KENTUCKY,No Data,27,0,1,,,,
Booneville,Cities,ARKANSAS,3872,27,0,1,,,,
Boonsboro,Cities,MARYLAND,3457,27,0,1,,,,
Boonton,Cities,NEW JERSEY,8414,23,2,3,,,,
Boonton Township,Cities,NEW JERSEY,4359,24,1,3,,,,
Boonville,Cities,INDIANA,1204,27,0,1,,,,
Boonville Village,Cities,NEW YORK,2034,22,5,1,,,,
Boothbay Harbor,Cities,MAINE,2158,27,0,1,,,,
Borden,Nonmetropolitan Counties,TEXAS,No Data,26,1,1,,,,
Bordentown,Cities,NEW JERSEY,3895,24,0,4,,,,
Bordentown City,Cities,New Jersey,3873,3,0,25,,,,
Bordentown Township,Cities,NEW JERSEY,12049,24,0,4,,,,
Borger,Cities,TEXAS,12894,26,0,2,,,,
Boscawen,Cities,NEW HAMPSHIRE,3950,26,0,2,,,,
Boscobel,Cities,WISCONSIN,3181,27,0,1,,,,
Bosque,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Bosque Farms,Cities,NEW MEXICO,3936,8,4,16,,,,
Bossier,Metropolitan Counties,LOUISIANA,No Data,21,3,4,,,,
Bossier City,Cities,LOUISIANA,69384,12,10,6,,,,
Boston,Cities,MASSACHUSETTS,673880,10,6,12,,,,
Boston Heights,Cities,OHIO,1290,12,3,13,,,,
Boswell,Cities,PENNSYLVANIA,1229,15,5,8,,,,
Botetourt,Metropolitan Counties,VIRGINIA,No Data,27,0,1,,,,
Bothell,Cities,WASHINGTON,43828,21,0,7,,,,
Bottineau,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,,,,
Boulder,Cities,COLORADO,1213,27,0,1,,,,
Boulder City,Cities,NEVADA,15661,14,1,13,,,,
Bound Brook,Cities,NEW JERSEY,10494,25,1,2,,,,
Boundary,Nonmetropolitan Counties,IDAHO,No Data,27,0,1,,,,
Bountiful,Cities,UTAH,44003,9,0,19,,,,
Bourbon,Metropolitan Counties,KENTUCKY,1620,26,1,1,,,,
