state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Kentucky,Cities,Florence,1,2,3,2,30158,2011
Kentucky,Cities,Fort Thomas,0,0,1,0,16438,2011
Kentucky,Cities,Frankfort,0,0,1,0,25703,2011
Kentucky,Cities,Fulton,1,0,0,0,2462,2011
Kentucky,Cities,Glasgow,1,0,0,0,14125,2011
Kentucky,Cities,Graymoor-Devondale,0,1,0,0,2890,2011
Kentucky,Cities,Guthrie,0,0,1,0,1429,2011
Kentucky,Cities,Hopkinsville,0,0,2,0,31795,2011
Kentucky,Cities,Lawrenceburg,0,0,0,1,10578,2011
Kentucky,Cities,Lebanon,1,0,0,0,5577,2011
Kentucky,Cities,Lexington,0,0,3,9,297847,2011
Kentucky,Cities,Madisonville,0,1,0,1,19726,2011
Kentucky,Cities,Morehead,1,0,0,1,6892,2011
Kentucky,Cities,Mount Vernon,0,0,1,0,2494,2011
Kentucky,Cities,Mount Washington,1,0,0,0,9180,2011
Kentucky,Cities,Murray,2,0,1,1,17864,2011
Kentucky,Cities,Newport,1,0,0,0,15379,2011
Kentucky,Cities,Oak Grove,1,1,0,0,7541,2011
Kentucky,Cities,Owensboro,3,2,0,0,57661,2011
Kentucky,Cities,Paducah,0,0,1,1,25197,2011
Kentucky,Cities,Paris,1,0,1,0,8612,2011
Kentucky,Cities,Pikeville,1,0,1,0,6951,2011
Kentucky,Cities,Radcliff,1,0,0,0,21838,2011
Kentucky,Cities,Richmond,1,1,2,1,31581,2011
Kentucky,Cities,Shelbyville,1,1,0,0,14142,2011
Kentucky,Cities,Shepherdsville,0,0,1,0,11300,2011
Kentucky,Cities,Shively,2,0,0,0,15369,2011
Kentucky,Cities,Somerset,0,1,1,0,11273,2011
Kentucky,Cities,St. Matthews,0,0,1,0,17593,2011
Kentucky,Cities,Taylor Mill,0,0,1,0,6650,2011
Kentucky,Cities,Versailles,0,0,0,1,8627,2011
Kentucky,Cities,Vine Grove,1,0,0,0,4551,2011
Kentucky,Cities,West Liberty,0,0,0,1,3459,2011
Kentucky,Cities,Wilder,0,1,0,0,3056,2011
Kentucky,Cities,Williamsburg,1,0,0,0,5281,2011
Kentucky,Cities,Wilmore,0,0,1,0,3711,2011
Louisiana,Cities,Gonzales,0,0,1,0,9870,2011
Louisiana,Cities,Kenner,1,0,0,0,67312,2011
Louisiana,Cities,Sterlington,1,0,0,0,1609,2011
Maine,Cities,Augusta,0,1,1,0,19134,2011
Maine,Cities,Biddeford,2,2,1,0,21274,2011
Maine,Cities,Fort Kent,0,0,0,1,4096,2011
Maine,Cities,Gorham,0,0,0,2,16379,2011
Maine,Cities,Livermore Falls,0,0,1,1,3187,2011
Maine,Cities,Mexico,2,0,0,0,2681,2011
Maine,Cities,Monmouth,0,0,0,1,4103,2011
Maine,Cities,Ogunquit,0,0,1,0,892,2011
Maine,Cities,Old Orchard Beach,0,0,0,1,8623,2011
Maine,Cities,Portland3,2,1,8,5,66185,2011
Maine,Cities,Presque Isle,0,0,0,1,9691,2011
Maine,Cities,Rumford,0,0,1,0,5840,2011
Maine,Cities,Saco,0,2,1,1,18480,2011
Maine,Cities,Sanford,0,1,4,0,20795,2011
Maine,Cities,South Portland,0,1,0,0,24999,2011
Maryland,Cities,Baltimore,0,1,2,2,626848,2011
Maryland,Cities,Bel Air,1,0,0,1,10216,2011
Maryland,Cities,Bowie,0,1,0,0,55246,2011
Maryland,Cities,Cambridge,0,1,0,0,12443,2011
Maryland,Cities,Crisfield,1,0,0,0,2752,2011
Maryland,Cities,Cumberland,1,0,0,0,21057,2011
Maryland,Cities,Laurel,1,0,0,0,25353,2011
Massachusetts,Cities,Acton,1,1,4,0,22058,2011
Massachusetts,Cities,Amesbury,0,0,0,1,16382,2011
Massachusetts,Cities,Amherst,0,0,0,1,38050,2011
Massachusetts,Cities,Andover,1,1,0,0,33403,2011
Massachusetts,Cities,Ashfield,DNR,DNR,1,DNR,1748,2011
Massachusetts,Cities,Barnstable,0,2,0,1,45468,2011
Massachusetts,Cities,Belchertown,0,0,0,1,14738,2011
Massachusetts,Cities,Belmont,1,2,1,0,24880,2011
Massachusetts,Cities,Beverly,0,3,0,0,39743,2011
Massachusetts,Cities,Boston,40,63,54,49,621359,2011
Massachusetts,Cities,Brewster,0,1,0,0,9880,2011
Massachusetts,Cities,Brockton,0,1,0,0,94380,2011
Massachusetts,Cities,Brookline,0,0,1,2,59090,2011
Massachusetts,Cities,Cambridge,1,4,8,4,105803,2011
Massachusetts,Cities,Chatham,0,0,0,1,6162,2011
Massachusetts,Cities,Chelmsford,0,0,1,0,34008,2011
Massachusetts,Cities,Chelsea,0,0,0,1,35391,2011
Massachusetts,Cities,Danvers,0,0,0,2,26654,2011
Massachusetts,Cities,Dartmouth,0,1,0,0,34239,2011
Massachusetts,Cities,Dennis,0,1,2,0,14294,2011
Massachusetts,Cities,Douglas,1,0,1,0,8523,2011
Massachusetts,Cities,East Longmeadow,0,0,1,1,15816,2011
Massachusetts,Cities,Edgartown,0,1,0,0,4092,2011
Massachusetts,Cities,Everett,0,0,1,1,41921,2011
Massachusetts,Cities,Framingham,0,1,0,3,68734,2011
Massachusetts,Cities,Gardner,0,0,1,0,20351,2011
Massachusetts,Cities,Great Barrington,0,1,1,1,7147,2011
Massachusetts,Cities,Greenfield,1,0,1,0,17562,2011
Massachusetts,Cities,Holbrook,0,0,0,1,10857,2011
Massachusetts,Cities,Holliston,1,0,0,0,13630,2011
Massachusetts,Cities,Lakeville,0,1,1,0,10667,2011
Massachusetts,Cities,Lawrence,0,1,0,0,76843,2011
Massachusetts,Cities,Leominster,0,0,1,0,41007,2011
Massachusetts,Cities,Lincoln,1,1,0,0,6401,2011
Massachusetts,Cities,Lowell,0,0,1,0,107167,2011
Massachusetts,Cities,Lynn,0,1,0,0,90880,2011
Massachusetts,Cities,Marlborough,0,0,1,0,38734,2011
Massachusetts,Cities,Methuen,0,0,0,1,47543,2011
Massachusetts,Cities,Milford,0,0,1,0,28170,2011
Massachusetts,Cities,Milton,0,0,6,0,27168,2011
Massachusetts,Cities,Natick,0,0,1,0,33207,2011
Massachusetts,Cities,New Bedford,0,1,1,0,95649,2011
Massachusetts,Cities,Newton,1,0,0,1,85665,2011
Massachusetts,Cities,North Adams,0,0,1,0,13792,2011
Massachusetts,Cities,Northampton,1,0,0,0,28723,2011
Massachusetts,Cities,Norton,1,1,0,0,19147,2011
Massachusetts,Cities,Norwell,1,0,0,0,10570,2011
Massachusetts,Cities,Plymouth,2,2,1,1,56812,2011
Massachusetts,Cities,Provincetown,0,0,1,0,2960,2011
Massachusetts,Cities,Randolph,1,0,0,0,32308,2011
Massachusetts,Cities,Revere,2,2,1,1,52070,2011
Massachusetts,Cities,Rutland,0,0,0,2,8022,2011
Massachusetts,Cities,Salem,0,2,0,0,41592,2011
Massachusetts,Cities,Saugus,0,0,1,0,26790,2011
Massachusetts,Cities,Somerset,0,1,0,0,18276,2011
Massachusetts,Cities,Somerville,0,0,0,1,76216,2011
Massachusetts,Cities,Spencer,1,1,0,0,11759,2011
Massachusetts,Cities,Springfield,0,1,0,0,153993,2011
Massachusetts,Cities,Stoneham,0,0,0,1,21568,2011
Massachusetts,Cities,Stoughton,1,0,0,0,27126,2011
Massachusetts,Cities,Taunton,0,0,0,1,56215,2011
Massachusetts,Cities,Upton,0,0,0,1,7588,2011
Massachusetts,Cities,Wayland,0,0,0,1,13073,2011
Massachusetts,Cities,Westfield,0,0,0,1,41344,2011
Massachusetts,Cities,Whitman,0,1,0,0,14577,2011
Massachusetts,Cities,Wilbraham,0,1,0,0,14306,2011
Massachusetts,Cities,Williamstown,0,0,0,1,7801,2011
Massachusetts,Cities,Wilmington,0,0,1,0,22461,2011
Massachusetts,Cities,Worcester,0,2,1,1,182145,2011
Michigan,Cities,Adrian,1,0,0,0,21117,2011
Michigan,Cities,Albion,0,1,0,0,8610,2011
Michigan,Cities,Algonac,0,0,0,1,4107,2011
Michigan,Cities,Allen Park,0,0,1,0,28189,2011
Michigan,Cities,Ann Arbor,2,0,2,0,113848,2011
Michigan,Cities,Auburn Hills,0,1,1,0,21396,2011
Michigan,Cities,Battle Creek,0,0,4,0,61658,2011
Michigan,Cities,Bay City,0,0,0,1,34906,2011
Michigan,Cities,Birmingham,0,2,1,0,20088,2011
Michigan,Cities,Bloomfield Township,0,2,0,1,41039,2011
Michigan,Cities,Boyne City,0,0,1,1,3732,2011
Michigan,Cities,Buena Vista Township,1,1,0,0,8669,2011
Michigan,Cities,Cadillac,1,0,0,0,10347,2011
Michigan,Cities,Canton Township,0,0,3,1,90105,2011
Michigan,Cities,Caro,0,1,1,0,4226,2011
Michigan,Cities,Chelsea,0,0,1,0,4940,2011
Michigan,Cities,Chesterfield Township,1,0,1,0,43348,2011
Michigan,Cities,Clawson,0,0,0,1,11816,2011
Michigan,Cities,Clinton Township,1,0,1,2,96723,2011
Michigan,Cities,Coldwater,0,1,0,0,10937,2011
Michigan,Cities,Davison Township,0,0,0,1,19560,2011
Michigan,Cities,Dearborn,2,2,6,0,98079,2011
Michigan,Cities,Dearborn Heights,0,0,1,1,57730,2011
Michigan,Cities,Detroit,0,0,3,4,713239,2011
Michigan,Cities,East Lansing,0,0,1,0,48542,2011
Michigan,Cities,Eastpointe,0,0,0,3,32418,2011
Michigan,Cities,Emmett Township,1,1,0,0,11761,2011
Michigan,Cities,Farmington,1,0,1,0,10364,2011
Michigan,Cities,Farmington Hills,0,2,1,2,79680,2011
Michigan,Cities,Flint,0,1,0,1,102357,2011
Michigan,Cities,Flint Township,2,2,0,1,31905,2011
Michigan,Cities,Flushing Township,0,1,0,0,10632,2011
Michigan,Cities,Forsyth Township,1,0,0,0,6159,2011
Michigan,Cities,Fraser,0,0,0,1,14469,2011
Michigan,Cities,Gibraltar,0,1,0,0,4652,2011
Michigan,Cities,Grand Blanc Township,0,0,3,2,37480,2011
Michigan,Cities,Grand Haven,0,1,0,0,10404,2011
Michigan,Cities,Grand Rapids,2,0,3,1,187898,2011
Michigan,Cities,Grayling,1,0,0,0,1883,2011
Michigan,Cities,Grosse Pointe Farms,0,0,0,1,9472,2011
Michigan,Cities,Grosse Pointe Park,1,0,1,0,11546,2011
Michigan,Cities,Grosse Pointe Woods,0,0,0,1,16123,2011
Michigan,Cities,Hamburg Township,1,0,0,0,21149,2011
Michigan,Cities,Hamtramck,0,2,3,3,22406,2011
Michigan,Cities,Hancock,0,1,0,0,4631,2011
Michigan,Cities,Harper Woods,1,0,0,1,14225,2011
Michigan,Cities,Holland,1,0,1,1,33026,2011
Michigan,Cities,Holly,0,0,1,0,6081,2011
Michigan,Cities,Inkster,0,0,1,3,25350,2011
Michigan,Cities,Ironwood,0,1,1,0,5383,2011
Michigan,Cities,Jackson,1,2,1,0,33509,2011
Michigan,Cities,Kalamazoo Township,0,1,0,0,21901,2011
Michigan,Cities,Keego Harbor,0,0,2,0,2968,2011
Michigan,Cities,Kentwood,0,1,0,0,48670,2011
Michigan,Cities,Lawton,0,0,1,0,1899,2011
Michigan,Cities,Lincoln Township,0,0,1,0,14680,2011
Michigan,Cities,Livonia,1,1,2,5,96869,2011
Michigan,Cities,Mackinac Island,0,0,1,0,492,2011
Michigan,Cities,Madison Heights,0,0,0,1,29672,2011
Michigan,Cities,Manton,0,0,1,0,1286,2011
Michigan,Cities,Marshall,1,0,0,0,7083,2011
Michigan,Cities,Mason,1,0,0,0,8246,2011
Michigan,Cities,Melvindale,0,1,0,0,10707,2011
Michigan,Cities,Meridian Township,0,0,3,4,39658,2011
Michigan,Cities,Midland,0,0,1,1,41831,2011
Michigan,Cities,Milford,0,0,0,1,15724,2011
Michigan,Cities,Monroe,0,0,1,1,20717,2011
Michigan,Cities,New Baltimore,2,3,1,0,12075,2011
Michigan,Cities,Northville Township,0,0,0,1,28476,2011
Michigan,Cities,Norton Shores,0,0,2,0,23976,2011
Michigan,Cities,Oak Park,0,0,0,3,29297,2011
Michigan,Cities,Orchard Lake,0,0,1,0,2373,2011
Michigan,Cities,Owosso,0,0,0,1,15183,2011
Michigan,Cities,Paw Paw,1,1,0,0,3531,2011
Michigan,Cities,Pinckney,0,2,1,0,2425,2011
Michigan,Cities,Pittsfield Township,0,2,2,2,34637,2011
Michigan,Cities,Plymouth Township,0,1,0,1,27503,2011
Michigan,Cities,Redford Township,0,0,1,0,48326,2011
Michigan,Cities,Reed City,0,1,0,0,2423,2011
Michigan,Cities,Rochester,0,0,1,0,12701,2011
Michigan,Cities,Romeo,0,1,0,0,3593,2011
Michigan,Cities,Roseville,0,0,6,5,47263,2011
Michigan,Cities,Saginaw,0,0,0,3,51469,2011
Michigan,Cities,Saginaw Township,1,1,0,0,40809,2011
Michigan,Cities,Saline,0,0,0,1,8803,2011
Michigan,Cities,Sault Ste. Marie,2,0,DNR,DNR,14133,2011
Michigan,Cities,Shelby Township,0,0,2,0,73748,2011
Michigan,Cities,Southfield,1,1,0,2,71685,2011
Michigan,Cities,South Lyon,0,1,0,1,11318,2011
Michigan,Cities,St. Clair Shores,0,0,1,0,59670,2011
Michigan,Cities,Sterling Heights,0,0,1,2,129601,2011
Michigan,Cities,St. Joseph,0,1,1,0,8359,2011
Michigan,Cities,Taylor,0,1,1,2,63083,2011
Michigan,Cities,Tecumseh,0,1,1,0,8515,2011
Michigan,Cities,Trenton,0,0,1,0,18839,2011
Michigan,Cities,Troy,0,0,2,3,80919,2011
Michigan,Cities,Union City,1,0,0,0,1598,2011
Michigan,Cities,Utica,0,0,1,0,4753,2011
Michigan,Cities,Van Buren Township,0,0,0,1,28799,2011
Michigan,Cities,Warren,2,2,0,2,133955,2011
Michigan,Cities,Waterford Township,1,0,0,1,71653,2011
Michigan,Cities,West Bloomfield Township,1,2,2,3,64641,2011
Michigan,Cities,Westland,0,0,0,1,84031,2011
Michigan,Cities,White Cloud,1,0,1,0,1407,2011
Michigan,Cities,Wixom,0,1,0,1,13488,2011
Michigan,Cities,Wolverine Lake,0,1,0,0,4309,2011
Michigan,Cities,Wyoming,2,2,1,0,72071,2011
Michigan,Cities,Ypsilanti,0,0,0,3,19420,2011
Minnesota,Cities,Albert Lea,0,DNR,1,DNR,18155,2011
Minnesota,Cities,Bemidji,0,1,DNR,1,13535,2011
Minnesota,Cities,Benson,0,1,DNR,DNR,3265,2011
Minnesota,Cities,Blaine,DNR,DNR,2,3,57627,2011
Minnesota,Cities,Brainerd,1,DNR,DNR,DNR,13695,2011
Minnesota,Cities,Brooklyn Center,DNR,DNR,1,DNR,30336,2011
Minnesota,Cities,Brooklyn Park,1,2,1,DNR,76366,2011
Minnesota,Cities,Coon Rapids,0,1,2,DNR,61950,2011
Minnesota,Cities,Cottage Grove,DNR,DNR,1,DNR,34856,2011
Minnesota,Cities,Crystal,2,4,DNR,DNR,22322,2011
Minnesota,Cities,Eden Prairie,1,DNR,DNR,1,61266,2011
Minnesota,Cities,Edina,0,DNR,1,DNR,48311,2011
Minnesota,Cities,Elk River,0,DNR,DNR,1,23151,2011
Minnesota,Cities,Fairmont,1,DNR,DNR,DNR,10748,2011
Minnesota,Cities,Fridley,1,DNR,DNR,DNR,27418,2011
Minnesota,Cities,Lakeville,0,DNR,2,1,56386,2011
Minnesota,Cities,Mankato,0,DNR,DNR,1,39612,2011
Minnesota,Cities,Maple Grove,1,DNR,1,DNR,62042,2011
Minnesota,Cities,Maplewood,0,1,DNR,DNR,38311,2011
Minnesota,Cities,Mendota Heights,0,DNR,DNR,1,11156,2011
Minnesota,Cities,Minneapolis,10,13,11,9,385531,2011
Minnesota,Cities,Montevideo,DNR,DNR,DNR,1,5425,2011
Minnesota,Cities,Moorhead,1,DNR,DNR,DNR,38359,2011
Minnesota,Cities,New Brighton,0,2,1,DNR,21622,2011
Minnesota,Cities,New Hope,DNR,DNR,1,DNR,20496,2011
Minnesota,Cities,North St. Paul,1,DNR,DNR,DNR,11548,2011
Minnesota,Cities,Plymouth,4,1,3,DNR,71121,2011
Minnesota,Cities,Princeton,DNR,DNR,DNR,1,4734,2011
Minnesota,Cities,Red Wing,0,1,DNR,DNR,16586,2011
Minnesota,Cities,Richfield,0,DNR,DNR,3,35500,2011
Minnesota,Cities,Robbinsdale,0,1,DNR,DNR,14061,2011
Minnesota,Cities,Rochester,1,5,1,4,107593,2011
Minnesota,Cities,Savage,1,DNR,DNR,DNR,27119,2011
Minnesota,Cities,South St. Paul,1,DNR,2,DNR,20316,2011
Minnesota,Cities,St. Cloud,DNR,DNR,DNR,1,66350,2011
Minnesota,Cities,St. Louis Park,2,2,3,1,45599,2011
Minnesota,Cities,St. Paul,5,5,DNR,2,287665,2011
Minnesota,Cities,Worthington,1,DNR,1,DNR,12863,2011
Mississippi,Cities,Gulfport,0,0,1,0,68049,2011
Missouri,Cities,Branson,0,1,0,0,10558,2011
Missouri,Cities,Breckenridge Hills,0,0,0,1,4763,2011
Missouri,Cities,Columbia,3,2,DNR,1,108894,2011
Missouri,Cities,Concordia,0,1,0,0,2459,2011
Missouri,Cities,Des Peres,1,0,0,0,8403,2011
Missouri,Cities,Excelsior Springs,0,1,0,0,11124,2011
Missouri,Cities,Gladstone,0,0,1,1,25502,2011
Missouri,Cities,Gower,0,0,1,0,1532,2011
Missouri,Cities,Grandview,0,0,1,0,24564,2011
Missouri,Cities,Independence,0,1,6,1,117255,2011
Missouri,Cities,Joplin,0,0,2,0,50332,2011
Missouri,Cities,Kansas City,8,15,11,13,461458,2011
Missouri,Cities,Kirksville,DNR,0,1,DNR,17569,2011
Missouri,Cities,Lee's Summit,2,0,1,2,91696,2011
Missouri,Cities,O'Fallon,0,0,1,0,79617,2011
Missouri,Cities,Ozark,0,1,1,0,17885,2011
Missouri,Cities,Poplar Bluff,1,0,0,0,17085,2011
Missouri,Cities,Raytown,1,2,0,1,29633,2011
Missouri,Cities,Rich Hill,0,1,0,0,1401,2011
Missouri,Cities,Richmond,0,2,0,0,5818,2011
Missouri,Cities,Rolla,0,1,0,0,19630,2011
Missouri,Cities,Springfield,1,0,0,0,160078,2011
Missouri,Cities,St. Joseph,0,0,0,1,77059,2011
Missouri,Cities,St. Louis,1,4,1,1,320454,2011
Missouri,Cities,St. Peters,0,0,0,1,52766,2011
Missouri,Cities,Tracy,0,1,0,0,209,2011
Missouri,Cities,Warrensburg,0,1,0,0,18906,2011
Missouri,Cities,Waynesville,0,1,0,0,4848,2011
Missouri,Cities,Woodson Terrace,1,0,0,0,4078,2011
Montana,Cities,Billings,3,3,4,2,105095,2011
Montana,Cities,Kalispell,0,1,0,0,20104,2011
Montana,Cities,Missoula,0,0,3,0,67381,2011
Montana,Cities,Polson,0,0,0,1,4528,2011
Nebraska,Cities,Crete,0,0,0,1,7022,2011
Nebraska,Cities,Grand Island,0,0,0,1,48953,2011
Nebraska,Cities,Kearney,0,0,0,1,31062,2011
Nebraska,Cities,Lincoln,7,6,8,2,260685,2011
Nebraska,Cities,Omaha,3,1,2,2,412608,2011
Nebraska,Cities,Papillion,0,0,1,0,19063,2011
Nevada,Cities,Henderson,0,3,0,0,259902,2011
Nevada,Cities,Las Vegas Metropolitan Police Department,8,15,15,14,1458474,2011
Nevada,Cities,West Wendover,2,0,0,0,4447,2011
New Hampshire,Cities,Bedford,1,0,1,DNR,21231,2011
New Hampshire,Cities,Candia,0,0,1,0,3914,2011
New Hampshire,Cities,Concord,0,1,1,1,42751,2011
New Hampshire,Cities,Derry,1,0,0,0,33152,2011
New Hampshire,Cities,Hudson,1,0,0,0,24499,2011
New Hampshire,Cities,Londonderry,1,0,0,0,24161,2011
New Hampshire,Cities,Manchester,0,0,1,0,109708,2011
New Hampshire,Cities,Merrimack,0,3,0,0,25527,2011
New Hampshire,Cities,Milford,0,0,1,0,15135,2011
New Hampshire,Cities,Northumberland,0,0,0,1,2291,2011
New Hampshire,Cities,Portsmouth,2,1,0,0,21261,2011
New Hampshire,Cities,Raymond,0,1,0,0,10151,2011
New Hampshire,Cities,Rye,0,0,1,0,5305,2011
New Hampshire,Cities,Winchester,0,1,1,0,4347,2011
New Jersey,Cities,Aberdeen Township,3,4,1,3,18271,2011
New Jersey,Cities,Alpine,0,0,0,1,1855,2011
New Jersey,Cities,Asbury Park,0,1,0,1,16170,2011
New Jersey,Cities,Atlantic City,5,0,0,0,39690,2011
New Jersey,Cities,Audubon,0,0,0,1,8848,2011
New Jersey,Cities,Bayonne,0,1,0,0,63234,2011
New Jersey,Cities,Belleville,DNR,0,1,2,36046,2011
New Jersey,Cities,Berkeley Township,0,1,1,0,41392,2011
New Jersey,Cities,Boonton Township,0,1,0,0,4277,2011
New Jersey,Cities,Branchburg Township,1,0,0,0,14507,2011
New Jersey,Cities,Brick Township,0,0,1,1,75322,2011
New Jersey,Cities,Brielle,0,1,1,0,4790,2011
New Jersey,Cities,Buena,0,0,0,2,4618,2011
New Jersey,Cities,Burlington,0,0,1,0,9953,2011
New Jersey,Cities,Butler,0,0,0,1,7564,2011
New Jersey,Cities,Byram Township,0,0,1,0,8378,2011
New Jersey,Cities,Camden,1,0,0,0,77604,2011
New Jersey,Cities,Cherry Hill Township,0,0,1,1,71281,2011
New Jersey,Cities,Chesterfield Township,0,0,1,0,7725,2011
New Jersey,Cities,Clark Township,0,0,0,1,14805,2011
New Jersey,Cities,Clementon,0,1,0,0,5017,2011
New Jersey,Cities,Cliffside Park,0,1,0,0,23673,2011
New Jersey,Cities,Clinton Township,0,0,0,1,13523,2011
New Jersey,Cities,Colts Neck Township,0,0,2,0,10176,2011
New Jersey,Cities,Cranbury Township,1,0,0,0,3870,2011
New Jersey,Cities,Cranford Township,1,0,0,0,22700,2011
New Jersey,Cities,Deal,0,1,0,0,752,2011
New Jersey,Cities,Delran Township,0,0,1,0,16952,2011
New Jersey,Cities,Denville Township,0,1,0,0,16690,2011
New Jersey,Cities,East Brunswick Township,1,3,1,2,47670,2011
New Jersey,Cities,Eatontown,0,1,0,0,12751,2011
New Jersey,Cities,Edison Township,2,0,1,3,100300,2011
New Jersey,Cities,Egg Harbor Township,2,0,1,1,43467,2011
New Jersey,Cities,Elizabeth,2,0,0,0,125386,2011
New Jersey,Cities,Evesham Township,2,3,1,1,45690,2011
New Jersey,Cities,Ewing Township,1,0,0,2,35909,2011
New Jersey,Cities,Fair Lawn,0,2,1,2,32565,2011
New Jersey,Cities,Fort Lee,0,1,2,2,35463,2011
New Jersey,Cities,Franklin Lakes,0,1,0,0,10625,2011
New Jersey,Cities,Freehold,1,2,1,2,12092,2011
New Jersey,Cities,Freehold Township,0,0,0,6,36304,2011
New Jersey,Cities,Galloway Township,2,2,1,1,37473,2011
New Jersey,Cities,Glassboro,1,0,1,4,18641,2011
New Jersey,Cities,Gloucester Township,2,2,1,2,64849,2011
New Jersey,Cities,Green Brook Township,0,1,1,0,7227,2011
New Jersey,Cities,Greenwich Township: Warren County,1,0,0,0,5731,2011
New Jersey,Cities,Hackensack,0,0,0,1,43157,2011
New Jersey,Cities,Haddon Township,0,1,0,0,14756,2011
New Jersey,Cities,Hamilton Township: Atlantic County,0,0,0,1,26591,2011
New Jersey,Cities,Hammonton,0,0,1,0,14840,2011
New Jersey,Cities,Hanover Township,0,0,0,1,13758,2011
New Jersey,Cities,Harding Township,0,2,0,0,3851,2011
New Jersey,Cities,Highland Park,0,0,0,9,14029,2011
New Jersey,Cities,Hillsborough Township,1,0,0,0,38430,2011
New Jersey,Cities,Hoboken,3,2,0,1,50171,2011
New Jersey,Cities,Holmdel Township,1,2,0,0,16829,2011
New Jersey,Cities,Howell Township,2,2,5,7,51245,2011
New Jersey,Cities,Jackson Township,1,0,1,0,55039,2011
New Jersey,Cities,Jersey City,3,5,3,DNR,248423,2011
New Jersey,Cities,Keansburg,3,8,3,2,10139,2011
New Jersey,Cities,Kearny,0,1,0,0,40819,2011
New Jersey,Cities,Lacey Township,0,1,0,0,27736,2011
New Jersey,Cities,Lakehurst,0,3,0,0,2663,2011
New Jersey,Cities,Lakewood Township,2,6,7,10,93152,2011
New Jersey,Cities,Lambertville,1,0,0,0,3919,2011
New Jersey,Cities,Little Egg Harbor Township,1,0,1,0,20132,2011
New Jersey,Cities,Little Falls Township,0,0,0,1,14480,2011
New Jersey,Cities,Little Ferry,2,1,0,0,10661,2011
New Jersey,Cities,Lodi,2,2,2,1,24216,2011
New Jersey,Cities,Long Branch,0,1,0,0,30821,2011
New Jersey,Cities,Lower Township,1,0,0,1,22942,2011
New Jersey,Cities,Lumberton Township,0,0,1,0,12601,2011
New Jersey,Cities,Manalapan Township,0,1,1,1,39001,2011
New Jersey,Cities,Manasquan,0,0,1,1,5917,2011
New Jersey,Cities,Manchester Township,0,0,0,1,43213,2011
New Jersey,Cities,Mansfield Township: Warren County,1,0,1,5,7751,2011
New Jersey,Cities,Maplewood Township,0,0,1,0,23946,2011
New Jersey,Cities,Margate City,0,0,2,0,6375,2011
New Jersey,Cities,Marlboro Township,5,3,2,1,40325,2011
New Jersey,Cities,Matawan,0,2,0,0,8839,2011
New Jersey,Cities,Maywood,0,0,0,1,9587,2011
New Jersey,Cities,Medford Township,3,2,0,1,23110,2011
New Jersey,Cities,Mendham Township,1,0,0,0,5889,2011
New Jersey,Cities,Merchantville,1,0,0,0,3834,2011
New Jersey,Cities,Metuchen,0,0,0,1,13619,2011
New Jersey,Cities,Middlesex,0,1,0,0,13680,2011
New Jersey,Cities,Middle Township,1,0,0,0,18974,2011
New Jersey,Cities,Middletown Township,0,1,0,2,66743,2011
New Jersey,Cities,Monroe Township: Middlesex County,0,0,2,10,39262,2011
New Jersey,Cities,Montclair,0,0,6,4,37794,2011
New Jersey,Cities,Montgomery Township,7,0,0,3,22328,2011
New Jersey,Cities,Montville Township,2,0,0,3,21600,2011
New Jersey,Cities,Moorestown Township,1,1,0,3,20795,2011
New Jersey,Cities,Mount Laurel Township,1,1,1,0,42003,2011
New Jersey,Cities,Mount Olive Township,0,0,1,0,28211,2011
New Jersey,Cities,Mullica Township,1,0,0,0,6167,2011
New Jersey,Cities,Neptune Township,4,5,5,6,28028,2011
New Jersey,Cities,Newark,DNR,0,1,1,278064,2011
New Jersey,Cities,New Brunswick,1,2,1,2,55365,2011
New Jersey,Cities,New Providence,2,0,0,0,12212,2011
New Jersey,Cities,North Arlington,0,1,1,0,15443,2011
New Jersey,Cities,North Bergen Township,0,0,1,0,60975,2011
New Jersey,Cities,North Brunswick Township,1,0,1,0,40878,2011
