state,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Ohio,Medina,0,0,DNR,DNR,26280,2016
Tennessee,Medina,0,0,0,0,2465,2010
Tennessee,Medina,0,0,0,0,3510,2011
Tennessee,Medina,0,0,0,0,3527,2012
Tennessee,Medina,0,0,0,0,3920,2013
Tennessee,Medina,0,0,0,0,4051,2014
Tennessee,Medina,0,0,0,0,4182,2015
Tennessee,Medina,0,0,0,0,4238,2016
Washington,Medina,0,0,0,0,3704,2010
Washington,Medina,0,0,0,0,3016,2011
Washington,Medina,0,0,0,0,3059,2012
Washington,Medina,0,0,0,0,3096,2013
Washington,Medina,0,0,0,0,3158,2014
Washington,Medina,0,0,0,0,3243,2015
Washington,Medina,0,0,0,0,3278,2016
Ohio,Medina ,0,0,0,0,26496,2015
Ohio,Medina Township,0,0,0,0,9182,2010
Ohio,Medina Township,0,0,0,0,8543,2011
Ohio,Medina Township,0,0,0,0,8582,2012
Ohio,Medina Township,0,0,0,0,8706,2013
Ohio,Medina Township,0,0,0,0,8818,2014
Ohio,Medina Township,0,0,1,0,8961,2015
Ohio,Medina Township,1,0,0,0,9015,2016
New York,Medina Village,0,0,0,0,5933,2010
New York,Medina Village,0,0,1,0,6092,2011
New York,Medina Village,0,0,0,0,6069,2012
New York,Medina Village,0,0,0,0,5953,2013
New York,Medina Village,0,0,0,0,5913,2014
New York,Medina Village,0,0,0,0,5819,2015
New York,Medina Village,0,0,0,0,5781,2016
Florida,Medley,0,0,0,0,1077,2010
Florida,Medley,0,0,0,0,849,2011
Florida,Medley,0,0,0,0,869,2012
Florida,Medley,0,0,0,0,862,2013
Florida,Medley,0,0,0,0,843,2014
North Dakota,Medora,DNR,0,0,0,99,2010
North Dakota,Medora,0,0,0,0,114,2011
North Dakota,Medora,0,0,0,0,119,2012
North Dakota,Medora,0,0,0,0,139,2013
North Dakota,Medora,0,0,0,0,134,2014
North Dakota,Medora,0,0,0,0,138,2015
North Dakota,Medora,0,0,0,0,138,2016
Massachusetts,Medway,0,1,0,0,12820,2010
Massachusetts,Medway,0,0,0,0,12830,2011
Massachusetts,Medway,0,0,0,0,12956,2012
Massachusetts,Medway,0,0,0,0,12929,2013
Massachusetts,Medway,0,0,0,0,13159,2014
Massachusetts,Medway,0,0,0,0,13290,2015
Massachusetts,Medway,0,0,0,0,13289,2016
Colorado,Meeker,0,0,0,0,2457,2010
Colorado,Meeker,0,0,0,0,2518,2011
Colorado,Meeker,0,0,1,0,2554,2012
Colorado,Meeker,0,0,0,0,2528,2013
Colorado,Meeker,0,0,0,0,2504,2014
Colorado,Meeker,0,0,0,0,2423,2015
Colorado,Meeker,0,0,0,0,2344,2016
Oklahoma,Meeker,0,0,0,0,983,2010
Oklahoma,Meeker,0,0,0,0,1156,2011
Oklahoma,Meeker,0,0,0,0,1147,2012
Oklahoma,Meeker,0,0,0,0,1144,2013
Oklahoma,Meeker,0,0,0,0,1154,2014
Oklahoma,Meeker,0,0,0,0,1162,2015
Oklahoma,Meeker,0,0,0,0,1177,2016
Pennsylvania,Mehoopany Township,0,0,0,0,977,2010
Georgia,Meigs,0,0,0,0,1053,2010
Georgia,Meigs,0,0,0,0,1049,2011
Georgia,Meigs,0,0,0,DNR,1045,2012
Georgia,Meigs,0,0,0,0,1035,2013
Georgia,Meigs,DNR,DNR,0,DNR,1031,2014
Georgia,Meigs,0,0,DNR,DNR,1028,2015
Florida,Melbourne,0,2,0,0,77861,2010
Florida,Melbourne,0,3,0,1,77105,2011
Florida,Melbourne,3,5,1,0,77133,2012
Florida,Melbourne,1,0,0,1,77277,2013
Florida,Melbourne,0,0,0,0,77797,2014
Florida,Melbourne,DNR,1,DNR,DNR,79032,2015
Florida,Melbourne Beach,0,0,0,0,3107,2010
Florida,Melbourne Beach,0,0,0,0,3143,2011
Florida,Melbourne Beach,0,0,0,0,3144,2012
Florida,Melbourne Beach,0,0,0,0,3116,2013
Florida,Melbourne Beach,0,0,0,0,3145,2014
Florida,Melbourne Village,0,0,0,0,666,2010
Florida,Melbourne Village,0,0,0,0,671,2011
Florida,Melbourne Village,0,0,0,0,672,2012
Florida,Melbourne Village,0,0,0,0,666,2013
Florida,Melbourne Village,0,0,0,0,669,2014
Texas,Melissa,0,0,0,0,5122,2010
Texas,Melissa,0,0,0,0,4794,2011
Texas,Melissa,0,0,0,0,4936,2012
Texas,Melissa,0,0,0,0,5839,2013
Texas,Melissa,0,0,0,0,6513,2014
Texas,Melissa,0,0,0,0,7303,2015
Texas,Melissa,0,0,0,0,8132,2016
Massachusetts,Melrose,0,0,0,0,26796,2010
Massachusetts,Melrose,0,0,0,0,27147,2011
Massachusetts,Melrose,0,0,0,0,27506,2012
Massachusetts,Melrose,0,0,0,0,27648,2013
Massachusetts,Melrose,0,0,1,1,27940,2014
Massachusetts,Melrose,0,0,0,0,28221,2015
Massachusetts,Melrose,0,0,0,0,28070,2016
Minnesota,Melrose,0,0,0,0,3594,2014
Minnesota,Melrose,0,0,0,0,3593,2015
Minnesota,Melrose,0,0,0,0,3620,2016
Illinois,Melrose Park,0,0,0,0,21405,2010
Illinois,Melrose Park,0,0,0,0,25487,2011
Illinois,Melrose Park,0,0,0,0,25536,2012
Illinois,Melrose Park,0,0,0,0,25559,2013
Illinois,Melrose Park,0,0,0,0,25541,2014
Illinois,Melrose Park,0,0,0,0,25532,2015
Illinois,Melrose Park,0,0,0,0,25369,2016
Kansas,Melvern,0,0,0,0,365,2015
Kansas,Melvern,0,0,0,0,361,2016
Michigan,Melvindale,0,0,0,0,9443,2010
Michigan,Melvindale,0,1,0,0,10707,2011
Michigan,Melvindale,0,0,0,0,10612,2012
Michigan,Melvindale,0,0,0,0,10473,2013
Michigan,Melvindale,0,0,1,0,10428,2014
Michigan,Melvindale,0,0,0,0,10379,2015
Michigan,Melvindale,0,1,1,0,10348,2016
Texas,Memorial Villages,0,0,0,0,12016,2010
Texas,Memorial Villages,0,0,0,0,11359,2011
Texas,Memorial Villages,0,0,0,0,11540,2012
Texas,Memorial Villages,0,0,DNR,0,11660,2013
Texas,Memorial Villages,0,0,0,0,11848,2014
Texas,Memorial Villages,0,0,0,0,12150,2015
Texas,Memorial Villages,0,0,0,0,12282,2016
Michigan,Memphis,0,0,DNR,DNR,1095,2010
Michigan,Memphis,0,0,0,0,1181,2012
Michigan,Memphis,0,0,0,0,1178,2013
Michigan,Memphis,0,0,DNR,DNR,1185,2014
Missouri,Memphis,0,0,0,0,1934,2010
Missouri,Memphis,0,0,0,0,1829,2011
Missouri,Memphis,0,0,0,0,1820,2012
Missouri,Memphis,0,0,0,0,1846,2013
Missouri,Memphis,0,0,0,0,1867,2014
Missouri,Memphis,0,0,0,0,1840,2015
Missouri,Memphis,0,0,0,0,1831,2016
Tennessee,Memphis,1,2,7,5,673650,2010
Tennessee,Memphis,2,4,11,5,652725,2011
Tennessee,Memphis,11,15,16,19,657436,2012
Tennessee,Memphis,6,5,9,4,657691,2013
Tennessee,Memphis,1,7,3,2,654922,2014
Tennessee,Memphis,3,4,7,3,657936,2015
Tennessee,Memphis,3,3,2,1,656434,2016
Texas,Memphis,0,0,0,0,2115,2010
Texas,Memphis,0,0,0,0,2338,2011
Texas,Memphis,0,0,0,0,2341,2012
Texas,Memphis,0,0,0,0,2232,2013
Texas,Memphis,0,0,0,0,2187,2014
Texas,Memphis,0,0,0,0,2111,2015
Texas,Memphis,0,0,0,0,2109,2016
Arkansas,Mena,0,0,0,0,5605,2010
Arkansas,Mena,0,0,0,0,5780,2011
Arkansas,Mena,0,0,0,0,5745,2012
Arkansas,Mena,0,0,0,0,5721,2013
Arkansas,Mena,0,0,0,0,5717,2014
Arkansas,Mena,0,0,0,0,5639,2015
Arkansas,Mena,0,0,0,0,5635,2016
Minnesota,Menahga,DNR,DNR,DNR,0,1346,2016
New York,Menands Village,0,0,0,0,3734,2010
New York,Menands Village,0,0,0,0,4008,2011
New York,Menands Village,0,0,0,0,4002,2012
New York,Menands Village,0,0,0,0,3991,2013
New York,Menands Village,0,0,0,0,4005,2014
New York,Menands Village,0,0,0,0,4008,2015
New York,Menands Village,0,0,0,0,4000,2016
Wisconsin,Menasha,0,0,0,0,17052,2010
Wisconsin,Menasha,0,0,0,0,17429,2011
Wisconsin,Menasha,0,0,0,0,17487,2012
Wisconsin,Menasha,0,0,0,0,17565,2013
Wisconsin,Menasha,0,0,0,0,17639,2014
Wisconsin,Menasha,0,0,0,0,17660,2015
Wisconsin,Menasha,0,0,0,0,17609,2016
New Jersey,Mendham,0,0,0,0,5110,2010
New Jersey,Mendham,0,0,0,0,4998,2011
New Jersey,Mendham,0,0,0,0,5033,2012
New Jersey,Mendham,0,0,0,1,5029,2013
New Jersey,Mendham,0,1,0,0,5029,2014
New Jersey,Mendham,0,0,0,0,5003,2015
New Jersey,Mendham,DNR,0,0,0,4979,2016
New Jersey,Mendham Township,0,0,0,0,5564,2010
New Jersey,Mendham Township,1,0,0,0,5889,2011
New Jersey,Mendham Township,0,0,0,0,5931,2012
New Jersey,Mendham Township,0,0,0,0,5908,2013
New Jersey,Mendham Township,0,0,0,0,5909,2014
New Jersey,Mendham Township,0,0,0,0,5889,2015
New Jersey,Mendham Township,DNR,0,0,0,5846,2016
Massachusetts,Mendon,0,0,0,0,5676,2010
Massachusetts,Mendon,0,0,0,0,5875,2011
Massachusetts,Mendon,0,1,0,0,5913,2012
Massachusetts,Mendon,0,0,0,0,5902,2013
Massachusetts,Mendon,0,0,0,0,5936,2014
Massachusetts,Mendon,0,0,0,1,5991,2015
Massachusetts,Mendon,0,0,0,0,6033,2016
Michigan,Mendon,0,0,0,0,887,2010
Michigan,Mendon,0,0,0,0,869,2011
Michigan,Mendon,0,0,DNR,DNR,870,2012
Michigan,Mendon,0,0,0,0,859,2016
California,Mendota,0,0,0,0,10690,2010
California,Mendota,0,0,0,0,11143,2011
California,Mendota,0,0,0,0,11270,2012
California,Mendota,0,0,0,0,11472,2013
California,Mendota,0,0,0,0,11480,2014
California,Mendota,0,0,0,0,11470,2015
California,Mendota,0,0,0,0,11481,2016
Illinois,Mendota,0,0,0,0,7394,2011
Illinois,Mendota,0,0,0,0,7349,2012
Illinois,Mendota,0,0,0,0,7409,2013
Illinois,Mendota,0,0,0,0,7318,2014
Illinois,Mendota,0,0,0,0,7227,2015
Illinois,Mendota,0,0,0,0,7173,2016
Minnesota,Mendota Heights,DNR,DNR,1,DNR,11697,2010
Minnesota,Mendota Heights,0,DNR,DNR,1,11156,2011
Minnesota,Mendota Heights,0,0,DNR,DNR,11240,2012
Minnesota,Mendota Heights,0,0,0,1,11158,2013
Minnesota,Mendota Heights,0,2,0,0,11196,2014
Minnesota,Mendota Heights,0,0,0,0,11258,2015
Minnesota,Mendota Heights,0,0,0,0,11252,2016
Arkansas,Menifee,DNR,0,0,0,302,2013
Arkansas,Menifee,0,0,0,0,303,2014
Arkansas,Menifee,0,0,0,0,298,2015
Arkansas,Menifee,0,0,0,0,306,2016
California,Menifee,0,0,0,0,45933,2010
California,Menifee,0,0,0,0,78430,2011
California,Menifee,0,0,0,0,80047,2012
California,Menifee,0,0,0,0,82634,2013
California,Menifee,0,1,0,0,84843,2014
California,Menifee,0,1,0,0,87051,2015
California,Menifee,0,0,0,0,89114,2016
California,Menlo Park,0,0,0,0,30202,2010
California,Menlo Park,1,0,0,0,32402,2011
California,Menlo Park,0,0,0,0,32713,2012
California,Menlo Park,0,0,0,0,33146,2013
California,Menlo Park,0,0,0,0,33321,2014
California,Menlo Park,0,0,0,0,33619,2015
California,Menlo Park,0,0,0,0,33726,2016
South Dakota,Menno,0,0,0,0,633,2010
South Dakota,Menno,0,0,0,0,615,2011
South Dakota,Menno,0,0,0,0,608,2012
South Dakota,Menno,0,0,0,0,587,2013
South Dakota,Menno,0,0,0,0,582,2014
South Dakota,Menno,0,0,0,0,586,2015
South Dakota,Menno,0,0,0,0,593,2016
Michigan,Menominee,0,0,0,0,8476,2013
Michigan,Menominee,0,0,0,1,8473,2014
Michigan,Menominee,0,0,0,0,8344,2016
Michigan,Menominee ,0,0,0,0,8429,2015
Wisconsin,Menomonee Falls,0,0,0,0,34836,2010
Wisconsin,Menomonee Falls,0,0,0,0,35781,2011
Wisconsin,Menomonee Falls,0,0,0,0,35795,2012
Wisconsin,Menomonee Falls,0,0,0,0,35859,2013
Wisconsin,Menomonee Falls,0,0,0,0,35997,2014
Wisconsin,Menomonee Falls,0,0,0,0,36061,2015
Wisconsin,Menomonee Falls,0,0,0,0,36218,2016
Wisconsin,Menomonie,0,0,0,0,15846,2010
Wisconsin,Menomonie,0,0,0,0,16335,2011
Wisconsin,Menomonie,0,0,0,0,16343,2012
Wisconsin,Menomonie,0,0,0,0,16250,2013
Wisconsin,Menomonie,0,0,0,0,16123,2014
Wisconsin,Menomonie,2,0,0,0,16223,2015
Wisconsin,Menomonie,0,0,0,0,16308,2016
Alabama,Mentone,0,0,0,0,492,2010
Ohio,Mentor,0,DNR,DNR,DNR,46979,2013
Ohio,Mentor,0,0,0,1,46802,2015
Ohio,Mentor,0,0,0,0,46852,2016
Ohio,Mentor-on-the-Lake,0,0,0,0,8392,2010
Ohio,Mentor-on-the-Lake,0,DNR,DNR,DNR,7448,2011
Ohio,Mentor-on-the-Lake,DNR,DNR,0,0,7439,2012
Ohio,Mentor-on-the-Lake,0,0,2,0,7434,2013
Ohio,Mentor-on-the-Lake,0,0,0,0,7450,2014
Ohio,Mentor-on-the-Lake,0,0,0,0,7404,2015
Ohio,Mentor-on-the-Lake,0,0,0,0,7375,2016
Wisconsin,Mequon,0,0,0,0,23569,2010
Wisconsin,Mequon,0,0,0,0,23233,2011
Wisconsin,Mequon,0,0,0,0,23237,2012
Wisconsin,Mequon,0,0,0,0,23264,2013
Wisconsin,Mequon,0,0,0,0,23389,2014
Wisconsin,Mequon,0,0,0,0,23608,2015
Wisconsin,Mequon,0,0,0,0,24114,2016
California,Merced,1,0,1,0,77484,2010
California,Merced,0,0,0,0,79886,2011
California,Merced,1,0,0,0,80976,2012
California,Merced,0,0,0,0,81329,2013
California,Merced,0,1,0,0,81603,2014
California,Merced,0,0,0,1,82409,2015
California,Merced,0,0,1,1,83106,2016
Texas,Mercedes,0,0,0,0,15488,2010
Texas,Mercedes,0,0,0,0,15898,2011
Texas,Mercedes,0,0,0,0,16417,2012
Texas,Mercedes,0,0,1,0,16480,2013
Texas,Mercedes,0,0,0,1,16488,2014
Texas,Mercedes,0,0,0,0,16788,2015
Texas,Mercedes,0,0,0,0,16830,2016
Pennsylvania,Mercer,0,0,0,0,2184,2010
Pennsylvania,Mercer,0,0,0,0,2008,2011
Pennsylvania,Mercer,0,0,0,0,1994,2012
Pennsylvania,Mercer,0,0,0,0,1967,2013
Pennsylvania,Mercer,0,0,0,0,1955,2014
Pennsylvania,Mercer,0,0,DNR,0,1939,2015
Pennsylvania,Mercer,0,0,0,DNR,1923,2016
Washington,Mercer Island,0,0,1,0,24715,2010
Washington,Mercer Island,0,0,0,0,23055,2011
Washington,Mercer Island,0,1,0,1,23381,2012
Washington,Mercer Island,0,1,0,0,23969,2013
Washington,Mercer Island,0,0,0,0,24446,2014
Washington,Mercer Island,0,0,0,1,24737,2015
Washington,Mercer Island,0,0,0,0,25527,2016
Pennsylvania,Mercersburg,0,0,0,0,1593,2010
Pennsylvania,Mercersburg,0,0,0,0,1566,2011
Pennsylvania,Mercersburg,0,0,0,0,1577,2012
Pennsylvania,Mercersburg,0,0,0,0,1555,2013
Pennsylvania,Mercersburg,0,0,0,1,1557,2014
Pennsylvania,Mercersburg,0,0,0,0,1560,2015
Pennsylvania,Mercersburg,0,0,0,0,1557,2016
New Jersey,Merchantville,0,1,0,0,3784,2010
New Jersey,Merchantville,1,0,0,0,3834,2011
New Jersey,Merchantville,0,0,0,0,3837,2012
New Jersey,Merchantville,0,0,0,0,3824,2013
New Jersey,Merchantville,0,0,0,0,3807,2014
New Jersey,Merchantville,0,0,0,0,3759,2015
New Jersey,Merchantville,0,0,0,0,3751,2016
New Hampshire,Meredith,0,0,0,0,6617,2010
New Hampshire,Meredith,0,0,0,0,6249,2011
New Hampshire,Meredith,0,0,0,0,6267,2012
New Hampshire,Meredith,0,0,0,0,6305,2013
New Hampshire,Meredith,0,0,0,0,6318,2014
New Hampshire,Meredith,0,0,0,0,6334,2015
New Hampshire,Meredith,0,0,0,0,6396,2016
Illinois,Meredosia,0,0,0,0,942,2010
Illinois,Meredosia,0,0,0,0,1047,2011
Illinois,Meredosia,0,0,0,0,1045,2012
Illinois,Meredosia,0,DNR,DNR,DNR,1032,2013
Connecticut,Meriden,0,0,0,0,60032,2010
Connecticut,Meriden,0,0,0,0,60981,2011
Connecticut,Meriden,0,0,DNR,0,60934,2012
Connecticut,Meriden,1,1,DNR,1,60558,2013
Connecticut,Meriden,0,0,1,0,60352,2014
Connecticut,Meriden,DNR,1,1,DNR,60149,2015
Connecticut,Meriden,0,0,0,0,59812,2016
Kansas,Meriden,0,0,0,0,752,2010
Kansas,Meriden,0,0,0,0,818,2011
Kansas,Meriden,0,0,0,0,809,2012
Kansas,Meriden,0,0,DNR,DNR,797,2013
Kansas,Meriden,0,DNR,DNR,DNR,789,2014
Kansas,Meriden,DNR,0,DNR,DNR,786,2015
Idaho,Meridian,0,0,0,0,72688,2010
Idaho,Meridian,0,0,0,0,75922,2011
Idaho,Meridian,0,0,1,0,77270,2012
Idaho,Meridian,0,0,0,0,82064,2013
Idaho,Meridian,0,0,0,0,85733,2014
Idaho,Meridian,0,0,0,0,91077,2015
Idaho,Meridian,0,0,0,2,94113,2016
Texas,Meridian,0,0,0,0,1429,2010
Texas,Meridian,0,0,0,0,1524,2011
Texas,Meridian,0,0,0,0,1523,2012
Texas,Meridian,0,0,0,0,1484,2013
Texas,Meridian,0,0,0,0,1452,2014
Texas,Meridian,0,0,0,0,1433,2015
Texas,Meridian,0,0,0,0,1414,2016
Michigan,Meridian Township,3,3,1,0,38105,2010
Michigan,Meridian Township,0,0,3,4,39658,2011
Michigan,Meridian Township,2,0,2,0,39824,2012
Michigan,Meridian Township,0,1,2,1,40609,2013
Michigan,Meridian Township,0,0,3,0,41133,2014
Michigan,Meridian Township,0,2,1,1,42304,2015
Michigan,Meridian Township,2,0,0,4,42700,2016
Texas,Merkel,0,0,0,0,2619,2010
Texas,Merkel,0,0,0,0,2644,2011
Texas,Merkel,0,0,0,0,2653,2012
Texas,Merkel,0,0,0,0,2608,2013
Texas,Merkel,0,0,0,0,2592,2014
Texas,Merkel,0,0,0,0,2603,2015
Texas,Merkel,0,0,0,0,2619,2016
Kansas,Merriam,0,0,0,0,11224,2010
Kansas,Merriam,0,0,0,0,11073,2011
Kansas,Merriam,0,1,0,0,11237,2012
Kansas,Merriam,0,0,0,0,11228,2013
Kansas,Merriam,0,0,0,0,11341,2014
Kansas,Merriam,0,0,0,0,11352,2015
Kansas,Merriam,0,0,0,0,11337,2016
Missouri,Merriam Woods,0,0,0,0,1477,2010
Missouri,Merriam Woods,0,0,0,0,1767,2011
Missouri,Merriam Woods,0,0,0,0,1802,2012
Missouri,Merriam Woods,0,0,0,0,1754,2013
Missouri,Merriam Woods,0,0,0,0,1738,2014
Missouri,Merriam Woods,0,0,0,0,1764,2015
Missouri,Merriam Woods,0,0,0,0,1764,2016
Wisconsin,Merrill,0,1,0,0,9433,2010
Wisconsin,Merrill,0,0,0,0,9703,2011
Wisconsin,Merrill,0,0,0,0,9639,2012
Wisconsin,Merrill,0,1,0,0,9427,2013
Wisconsin,Merrill,0,0,0,0,9292,2015
Wisconsin,Merrill,0,0,0,0,9150,2016
Indiana,Merrillville,DNR,0,DNR,0,33839,2010
Indiana,Merrillville,0,0,0,0,35426,2011
Indiana,Merrillville,0,0,DNR,DNR,35325,2012
Indiana,Merrillville,0,0,0,0,35714,2014
Indiana,Merrillville,0,DNR,DNR,DNR,35570,2015
Indiana,Merrillville,0,DNR,DNR,DNR,35276,2016
Massachusetts,Merrimac,0,0,0,DNR,6377,2011
Massachusetts,Merrimac,0,0,0,0,6446,2012
Massachusetts,Merrimac,0,0,0,0,6590,2013
Massachusetts,Merrimac,0,0,1,0,6697,2014
Massachusetts,Merrimac,0,0,0,0,6818,2015
Massachusetts,Merrimac,0,0,0,0,6859,2016
New Hampshire,Merrimack,0,1,0,1,26501,2010
New Hampshire,Merrimack,0,3,0,0,25527,2011
New Hampshire,Merrimack,0,1,1,0,25606,2012
New Hampshire,Merrimack,0,0,0,0,25553,2013
New Hampshire,Merrimack,0,0,0,0,25620,2014
New Hampshire,Merrimack,0,0,0,0,25696,2015
New Hampshire,Merrimack,0,0,0,0,25675,2016
Illinois,Merrionette Park,0,0,0,0,1960,2010
Illinois,Merrionette Park,0,0,0,0,1906,2011
Illinois,Merrionette Park,0,0,0,0,1909,2012
Illinois,Merrionette Park,0,0,0,0,1906,2013
Illinois,Merrionette Park,0,0,0,DNR,1893,2014
Arizona,Mesa,2,1,2,2,452725,2010
Arizona,Mesa,2,3,1,2,445256,2011
Arizona,Mesa,DNR,DNR,0,2,451391,2012
Arizona,Mesa,2,0,0,0,456155,2013
Arizona,Mesa,0,3,1,6,462092,2014
Arizona,Mesa,1,0,1,2,471034,2015
Arizona,Mesa,3,0,0,2,478277,2016
Pennsylvania,Meshoppen,0,0,0,DNR,424,2010
Pennsylvania,Meshoppen,0,0,0,0,565,2011
Pennsylvania,Meshoppen,0,0,0,0,1464,2012
Pennsylvania,Meshoppen,0,0,0,0,1479,2013
Pennsylvania,Meshoppen,0,0,0,0,1471,2014
Pennsylvania,Meshoppen,0,0,0,0,1475,2015
Pennsylvania,Meshoppen,0,0,0,0,1452,2016
Nevada,Mesquite,0,0,0,0,18130,2010
Nevada,Mesquite,0,0,0,0,15405,2011
Nevada,Mesquite,0,0,0,0,16734,2014
Nevada,Mesquite,0,0,DNR,0,17412,2015
Nevada,Mesquite,DNR,DNR,0,0,17969,2016
Texas,Mesquite,0,0,0,0,133964,2010
Texas,Mesquite,0,0,0,0,142766,2011
Texas,Mesquite,0,0,0,0,144811,2012
Texas,Mesquite,0,0,0,0,144313,2013
Texas,Mesquite,0,0,0,0,144396,2014
Texas,Mesquite,0,0,0,0,145569,2015
Texas,Mesquite,0,0,0,0,145786,2016
Illinois,Metamora,0,0,0,0,3480,2010
Illinois,Metamora,0,DNR,DNR,0,3647,2011
Michigan,Metamora Township,0,0,0,0,4540,2010
Michigan,Metamora Township,0,0,0,0,4246,2011
Michigan,Metamora Township,0,0,0,0,4241,2012
Michigan,Metamora Township,0,0,0,0,4238,2013
Michigan,Metamora Township,0,0,0,0,4237,2014
Michigan,Metamora Township,0,0,0,0,4233,2015
Michigan,Metamora Township,0,0,0,0,4241,2016
Massachusetts,Methuen,0,0,1,0,43938,2010
Massachusetts,Methuen,0,0,0,1,47543,2011
Massachusetts,Methuen,0,0,0,0,48051,2012
Massachusetts,Methuen,0,0,0,0,48363,2013
Massachusetts,Methuen,0,0,0,0,48950,2014
Massachusetts,Methuen,0,1,1,0,49579,2015
Massachusetts,Methuen2,0,0,2,0,49912,2016
Illinois,Metropolis,0,0,0,0,6414,2010
Illinois,Metropolis,0,0,0,0,6557,2011
Illinois,Metropolis,0,0,0,0,6557,2012
Illinois,Metropolis,0,0,0,0,6455,2013
Illinois,Metropolis,0,0,0,0,6442,2014
Illinois,Metropolis,0,0,0,0,6349,2015
Illinois,Metropolis,0,0,0,0,6290,2016
Georgia,Metter,DNR,DNR,0,DNR,4309,2010
Georgia,Metter,0,0,DNR,DNR,4184,2011
Georgia,Metter,0,0,0,DNR,4267,2012
Georgia,Metter,0,0,0,0,4184,2013
Georgia,Metter,0,0,0,0,4067,2015
Georgia,Metter,0,0,0,0,4107,2016
New Jersey,Metuchen,0,0,0,0,13200,2010
New Jersey,Metuchen,0,0,0,1,13619,2011
New Jersey,Metuchen,0,0,0,0,13715,2012
New Jersey,Metuchen,0,0,0,0,13748,2013
New Jersey,Metuchen,0,1,0,0,13823,2014
New Jersey,Metuchen,0,0,0,0,13865,2015
New Jersey,Metuchen,DNR,0,0,1,13879,2016
Texas,Mexia,0,0,0,0,6509,2010
Texas,Mexia,0,0,0,0,7616,2011
Texas,Mexia,0,0,0,0,7652,2012
Texas,Mexia,0,0,0,0,7544,2013
Texas,Mexia,0,0,0,0,7438,2014
Texas,Mexia,0,0,0,0,7508,2015
Texas,Mexia,0,0,0,0,7393,2016
Maine,Mexico,0,0,0,0,2828,2010
Maine,Mexico,2,0,0,0,2681,2011
Maine,Mexico,0,1,0,0,2677,2012
Maine,Mexico,1,0,0,0,2633,2013
Maine,Mexico,0,0,0,0,2611,2014
Maine,Mexico,0,0,0,0,2594,2015
Maine,Mexico,0,0,0,0,2590,2016
Missouri,Mexico,0,0,0,0,10736,2010
Missouri,Mexico,0,0,0,0,11585,2011
Missouri,Mexico,0,0,0,0,11583,2012
Missouri,Mexico,0,0,0,0,11564,2013
Missouri,Mexico,0,0,0,0,11535,2014
Missouri,Mexico,0,0,0,0,11703,2015
Missouri,Mexico,0,0,0,0,11691,2016
Florida,Mexico Beach,0,0,0,0,1304,2010
Florida,Mexico Beach,0,0,0,0,1087,2011
Florida,Mexico Beach,0,0,0,0,1093,2012
Florida,Mexico Beach,0,0,0,0,1098,2013
Florida,Mexico Beach,0,0,0,0,1132,2014
Pennsylvania,Meyersdale,0,0,0,0,2242,2010
Pennsylvania,Meyersdale,0,0,0,0,2191,2011
Pennsylvania,Meyersdale,0,0,0,0,2178,2012
Pennsylvania,Meyersdale,0,0,0,0,2135,2013
Pennsylvania,Meyersdale,0,0,0,0,2119,2014
Pennsylvania,Meyersdale,0,0,DNR,0,2089,2015
Pennsylvania,Meyersdale,0,0,0,DNR,2063,2016
Arizona,Miami,0,0,0,DNR,1710,2010
Arizona,Miami,0,0,0,0,1863,2011
Arizona,Miami,0,0,0,0,1833,2012
Arizona,Miami,0,0,0,0,1793,2013
Arizona,Miami,0,0,0,0,1787,2014
Arizona,Miami,DNR,0,0,0,1771,2015
Arizona,Miami,0,0,DNR,DNR,1776,2016
Florida,Miami,0,0,0,0,440482,2010
Florida,Miami,0,0,0,0,404901,2011
Florida,Miami,0,0,0,0,414327,2012
Florida,Miami,0,0,0,0,418394,2013
Florida,Miami,0,0,0,0,421996,2014
Oklahoma,Miami,0,0,0,0,12967,2010
Oklahoma,Miami,0,0,0,0,13715,2011
Oklahoma,Miami,DNR,DNR,1,0,13660,2012
Oklahoma,Miami,0,0,0,0,13794,2013
Oklahoma,Miami,0,0,0,0,13805,2014
Oklahoma,Miami,0,0,0,0,13695,2015
Oklahoma,Miami,0,0,0,0,13620,2016
Florida,Miami Beach,0,0,0,1,87990,2010
Florida,Miami Beach,3,0,0,0,88975,2011
Florida,Miami Beach,0,0,0,0,91066,2012
Florida,Miami Beach,0,0,0,0,91433,2013
Florida,Miami Beach,2,0,4,0,91771,2014
Florida,Miami Beach,6,1,1,4,92641,2015
Florida,Miami Beach,6,4,4,3,93165,2016
Florida,Miami Gardens,0,1,0,1,110130,2010
Florida,Miami Gardens,1,0,1,0,108628,2011
Florida,Miami Gardens,0,0,1,1,111177,2012
Florida,Miami Gardens,0,0,0,0,111870,2013
Florida,Miami Gardens,0,0,0,0,112373,2014
Florida,Miami Gardens,4,1,DNR,1,113469,2015
Florida,Miami Shores,0,0,0,0,10132,2010
Florida,Miami Shores,0,1,0,0,10636,2011
Florida,Miami Shores,0,0,0,0,10866,2012
Florida,Miami Shores,0,0,0,0,10694,2013
Florida,Miami Shores,0,0,0,0,10729,2014
Florida,Miami Springs,0,0,0,0,12924,2010
Florida,Miami Springs,0,0,0,0,13997,2011
Florida,Miami Springs,0,0,0,0,14322,2012
Florida,Miami Springs,0,0,0,0,14361,2013
